0.001 , 160.0137 , 160.0824 , 141.0849 , 141.1277
0.004 , 160.0137 , 160.0734 , 141.0849 , 141.1187
0.007 , 160.0137 , 160.0644 , 140.9934 , 141.1097
0.01 , 160.0595 , 160.0554 , 141.062 , 141.1007
0.013 , 160.0137 , 160.0464 , 141.0849 , 141.0917
0.015 , 160.0137 , 160.0374 , 141.1307 , 141.0857
0.018 , 160.0595 , 160.0284 , 141.0849 , 141.0767
0.021 , 160.0137 , 160.0193 , 141.1307 , 141.0676
0.024 , 160.0137 , 160.0134 , 141.062 , 141.0586
0.027 , 159.9908 , 160.0043 , 141.062 , 141.0496
0.03 , 159.9908 , 159.9953 , 141.062 , 141.0406
0.033 , 159.9908 , 159.9863 , 141.0849 , 141.0316
0.035 , 160.0595 , 159.9773 , 141.1307 , 141.0256
0.038 , 159.9908 , 159.9683 , 141.062 , 141.0166
0.041 , 159.9908 , 159.9593 , 141.1307 , 141.0076
0.044 , 160.0137 , 159.9533 , 141.0849 , 140.9986
0.047 , 159.9908 , 159.9443 , 141.0849 , 140.9896
0.05 , 159.9451 , 159.9353 , 141.062 , 140.9806
0.053 , 159.9222 , 159.9263 , 141.0849 , 140.9716
0.056 , 159.9451 , 159.9173 , 141.1307 , 140.9626
0.058 , 159.9451 , 159.9083 , 141.1307 , 140.9566
0.061 , 159.9451 , 159.8993 , 141.0849 , 140.9476
0.06400001 , 159.9451 , 159.8903 , 141.062 , 140.9386
0.067 , 159.8764 , 159.8843 , 140.9705 , 140.9296
0.07 , 159.8535 , 159.8753 , 140.9934 , 140.9205
0.073 , 159.8764 , 159.8663 , 140.9705 , 140.9115
0.076 , 159.8535 , 159.8572 , 141.0849 , 140.9025
0.079 , 159.8764 , 159.8482 , 140.9934 , 140.8935
0.081 , 159.8764 , 159.8392 , 141.062 , 140.8875
0.084 , 159.8535 , 159.8302 , 141.062 , 140.8785
0.087 , 159.7849 , 159.8212 , 141.062 , 140.8695
0.09 , 159.7849 , 159.8152 , 140.9934 , 140.8605
0.093 , 159.8306 , 159.8062 , 140.9705 , 140.8515
0.096 , 159.8306 , 159.7972 , 141.062 , 140.8425
0.099 , 159.8306 , 159.7882 , 141.1307 , 140.8335
0.101 , 159.7849 , 159.7792 , 140.9934 , 140.8275
0.104 , 159.762 , 159.7702 , 140.9934 , 140.8185
0.107 , 159.762 , 159.7612 , 141.062 , 140.8095
0.11 , 159.762 , 159.7552 , 140.9934 , 140.8005
0.113 , 159.7162 , 159.7462 , 140.9934 , 140.7915
0.115 , 159.762 , 159.7372 , 141.062 , 140.7855
0.118 , 159.762 , 159.7281 , 141.062 , 140.7764
0.121 , 159.762 , 159.7222 , 141.062 , 140.7674
0.124 , 159.7162 , 159.7132 , 141.062 , 140.7584
0.126 , 159.7162 , 159.7041 , 140.9934 , 140.7524
0.129 , 159.7162 , 159.6951 , 140.9705 , 140.7434
0.132 , 159.762 , 159.6891 , 140.9934 , 140.7344
0.135 , 159.762 , 159.6801 , 140.9934 , 140.7254
0.138 , 159.6933 , 159.6711 , 141.062 , 140.7164
0.14 , 159.7162 , 159.6621 , 141.062 , 140.7104
0.143 , 159.6933 , 159.6561 , 140.9705 , 140.7014
0.146 , 159.6704 , 159.6471 , 140.9247 , 140.6924
0.149 , 159.6933 , 159.6381 , 140.9705 , 140.6834
0.151 , 159.6246 , 159.6291 , 140.9934 , 140.6774
0.154 , 159.6704 , 159.6201 , 140.9934 , 140.6684
0.157 , 159.6246 , 159.6141 , 141.062 , 140.6594
0.16 , 159.6704 , 159.6051 , 141.062 , 140.6504
0.163 , 159.6246 , 159.5961 , 141.062 , 140.6414
0.165 , 159.6017 , 159.5871 , 141.062 , 140.6353
0.168 , 159.556 , 159.5811 , 141.062 , 140.6263
0.171 , 159.6017 , 159.5721 , 140.9934 , 140.6173
0.174 , 159.6017 , 159.563 , 140.9934 , 140.6083
0.176 , 159.556 , 159.554 , 140.9934 , 140.6023
0.179 , 159.556 , 159.548 , 140.9934 , 140.5933
0.182 , 159.6017 , 159.539 , 140.9934 , 140.5843
