t,pwm
1.088 , 34337.22
1.092 , 34297.99
1.095 , 34336.13
1.099 , 34432.34
1.103 , 34393.38
1.106 , 34364.14
1.11 , 34325.0
1.114 , 34150.2
1.117 , 34391.04
1.121 , 34284.29
1.125 , 34244.85
1.128 , 34282.81
1.132 , 34243.36
1.135 , 34349.12
1.139 , 34377.64
1.143 , 34067.63
1.147 , 34433.8
1.15 , 34201.55
1.154 , 34229.6
1.158 , 34325.43
1.161 , 34363.71
1.165 , 34256.85
1.169 , 34420.52
1.172 , 34391.38
1.176 , 34352.31
1.18 , 34313.16
1.191 , 34205.18
1.195 , 34436.38
1.198 , 34271.86
1.202 , 34367.84
1.206 , 34328.74
1.21 , 34289.47
1.213 , 34124.46
1.217 , 34219.95
1.22 , 34257.9
1.224 , 34218.45
1.228 , 34404.55
1.231 , 34307.68
1.235 , 34336.09
1.239 , 34296.86
1.242 , 34402.77
1.246 , 34431.5
1.25 , 34324.88
1.253 , 34363.19
1.257 , 34391.75
1.261 , 34352.69
1.264 , 34323.35
1.268 , 34419.56
1.272 , 34448.35
1.275 , 34419.32
1.279 , 34312.67
1.283 , 34273.35
1.286 , 34243.74
1.29 , 34204.2
1.294 , 34435.52
1.297 , 34406.45
1.301 , 34299.71
1.305 , 34463.59
1.308 , 34299.13
1.312 , 34259.82
1.316 , 34220.34
1.319 , 34393.71
1.323 , 34151.57
1.327 , 34314.88
1.33 , 34285.42
1.334 , 34313.77
1.338 , 34274.52
1.341 , 34380.38
1.345 , 34341.31
1.349 , 34302.15
1.352 , 34137.17
1.356 , 34232.78
1.36 , 34283.51
1.363 , 34389.45
1.367 , 34214.97
1.371 , 34310.84
1.374 , 34349.09
1.378 , 34445.36
1.382 , 34203.42
1.385 , 34376.75
1.389 , 34202.23
1.393 , 34298.07
1.396 , 34336.27
1.4 , 34229.36
1.404 , 34257.55
1.408 , 34285.83
1.411 , 34188.59
1.415 , 34148.9
1.419 , 34109.13
1.422 , 34146.67
1.426 , 34310.08
1.429 , 34077.45
1.433 , 34172.84
1.437 , 34200.91
1.44 , 34103.32
1.444 , 34266.55
1.448 , 34024.0
1.451 , 34196.76
1.455 , 34157.17
1.459 , 34185.14
1.462 , 34223.06
1.466 , 34183.51
1.47 , 34279.33
1.473 , 34249.81
1.477 , 34074.92
1.481 , 34373.56
1.485 , 34131.34
1.488 , 34394.78
1.492 , 34265.56
1.495 , 34326.26
1.499 , 34287.11
1.503 , 34247.8
1.507 , 34208.39
1.51 , 34178.61
1.514 , 34138.98
1.517 , 34312.25
1.521 , 34205.27
1.525 , 34301.18
1.529 , 34194.22
1.532 , 34232.14
1.536 , 34124.95
1.54 , 34288.3
1.543 , 34326.59
1.547 , 34084.23
1.551 , 34247.49
1.554 , 34217.85
1.558 , 34178.37
1.562 , 34274.16
1.565 , 34244.66
1.569 , 34205.28
1.572 , 34243.25
1.576 , 34203.82
1.58 , 34164.25
1.583 , 34337.59
1.587 , 34230.77
1.591 , 34055.86
1.595 , 34219.04
1.598 , 34257.07
1.602 , 34217.74
1.606 , 34381.38
1.609 , 34149.11
1.613 , 34312.57
1.617 , 34273.38
1.62 , 34243.9
1.624 , 34272.23
1.628 , 34390.95
1.632 , 34352.02
1.635 , 34322.81
1.639 , 34283.7
1.643 , 34244.42
1.646 , 34214.85
1.65 , 34175.34
1.654 , 34203.5
1.657 , 34173.79
1.661 , 34134.15
1.665 , 34229.91
1.668 , 34268.01
1.672 , 34025.5
1.676 , 34120.86
1.679 , 34226.29
1.683 , 34186.89
1.687 , 34147.3
1.69 , 34117.43
1.694 , 34009.92
1.698 , 34240.69
1.701 , 34414.33
1.705 , 34307.77
1.709 , 34268.64
1.712 , 34239.14
1.716 , 34199.79
1.72 , 34431.15
1.724 , 34392.44
1.727 , 34363.39
1.731 , 34188.96
1.742 , 34283.95
1.746 , 34380.14
1.75 , 34341.27
1.753 , 34176.61
1.757 , 34272.45
1.761 , 34323.51
1.764 , 34294.2
1.768 , 34255.04
1.771 , 34225.54
1.775 , 34186.1
1.779 , 34282.03
1.782 , 34320.32
1.786 , 34281.21
1.79 , 34241.96
1.794 , 34202.64
1.797 , 34443.9
1.801 , 34202.01
1.805 , 34162.55
1.808 , 34132.75
1.812 , 34296.21
1.816 , 34324.77
1.819 , 34227.77
1.823 , 34188.4
1.827 , 34352.04
1.83 , 34322.89
1.834 , 34148.34
1.837 , 34253.95
1.841 , 34417.82
1.845 , 34243.6
1.849 , 34204.29
1.852 , 34377.79
1.856 , 34271.18
1.86 , 34299.66
1.863 , 34202.58
1.867 , 34230.88
1.871 , 34191.48
1.874 , 34094.05
1.878 , 34325.14
1.882 , 34082.92
1.885 , 34323.81
1.889 , 34216.99
1.893 , 34177.61
1.896 , 34147.88
1.9 , 33972.73
1.904 , 33932.49
1.907 , 34037.45
