t,pwm
1.048 , 35759.5
1.051 , 35609.37
1.055 , 35583.92
1.058 , 35697.09
1.062 , 35672.3
1.065 , 35653.81
1.069 , 35685.38
1.072 , 35666.98
1.076 , 35641.98
1.08 , 35673.4
1.083 , 35654.91
1.087 , 35629.79
1.09 , 35610.93
1.094 , 35585.46
1.097 , 35679.65
1.101 , 35711.4
1.104 , 35466.39
1.108 , 35609.88
1.112 , 35470.96
1.115 , 35564.24
1.119 , 35595.08
1.122 , 35575.96
1.126 , 35493.54
1.129 , 35473.57
1.133 , 35503.71
1.136 , 35483.88
1.14 , 35570.82
1.143 , 35608.21
1.147 , 35412.65
1.151 , 35499.04
1.154 , 35535.92
1.165 , 35464.68
1.169 , 35438.11
1.172 , 35531.17
1.176 , 35505.15
1.179 , 35542.07
1.183 , 35516.14
1.186 , 35439.77
1.19 , 35469.76
1.193 , 35449.74
1.197 , 35479.79
1.201 , 35623.52
1.204 , 35604.74
1.208 , 35579.36
1.211 , 35503.52
1.215 , 35534.0
1.219 , 35621.45
1.222 , 35602.67
1.226 , 35577.27
1.229 , 35558.13
1.233 , 35589.02
1.236 , 35702.29
1.24 , 35677.68
1.243 , 35470.34
1.247 , 35632.88
1.25 , 35614.14
1.254 , 35645.54
1.257 , 35570.22
1.261 , 35657.95
1.265 , 35519.58
1.268 , 35499.93
1.272 , 35530.42
1.275 , 35567.59
1.279 , 35541.91
1.283 , 35516.02
1.286 , 35609.76
1.29 , 35471.02
1.293 , 35451.05
1.297 , 35537.86
1.3 , 35404.99
1.304 , 35491.44
1.308 , 35465.2
1.311 , 35331.82
1.315 , 35474.42
1.318 , 35454.5
1.322 , 35371.27
1.325 , 35350.58
1.329 , 35323.27
1.332 , 35528.98
1.336 , 35276.32
1.34 , 35418.56
1.343 , 35568.38
1.347 , 35372.79
1.35 , 35352.14
1.353 , 35501.46
1.357 , 35475.43
1.36 , 35455.66
1.364 , 35486.0
1.368 , 35289.72
1.371 , 35438.61
1.375 , 35468.84
1.378 , 35562.46
1.382 , 35423.57
1.385 , 35403.41
1.389 , 35376.66
1.392 , 35639.69
1.396 , 35614.84
1.399 , 35596.21
1.403 , 35571.01
1.407 , 35545.6
1.41 , 35602.02
1.414 , 35576.86
1.417 , 35557.92
1.421 , 35532.4
1.424 , 35569.87
1.428 , 35412.18
1.431 , 35637.68
1.435 , 35499.33
1.439 , 35586.79
1.442 , 35567.98
1.446 , 35599.23
1.449 , 35523.83
1.453 , 35554.69
1.456 , 35478.94
1.46 , 35736.27
1.463 , 35435.18
1.467 , 35408.69
1.471 , 35438.64
1.474 , 35361.98
1.478 , 35675.07
1.481 , 35770.42
1.485 , 35633.19
1.489 , 35608.24
1.492 , 35703.04
1.496 , 35565.24
1.499 , 35659.68
1.503 , 35691.64
1.506 , 35673.61
1.51 , 35648.99
1.513 , 35687.31
1.517 , 35662.79
1.52 , 35531.14
1.524 , 35618.72
1.528 , 35536.96
1.531 , 35574.38
1.535 , 35548.94
1.538 , 35529.73
1.542 , 35674.1
1.545 , 35655.93
1.549 , 35631.13
1.552 , 35612.57
1.556 , 35587.43
1.56 , 35675.47
1.563 , 35543.89
1.567 , 35518.2
1.57 , 35442.0
1.574 , 35585.61
1.577 , 35566.71
1.581 , 35616.8
1.585 , 35705.05
1.588 , 35573.71
1.592 , 35661.59
1.595 , 35643.29
1.599 , 35618.37
1.602 , 35656.43
1.606 , 35631.61
1.61 , 35606.54
1.613 , 35644.5
1.617 , 35619.56
1.62 , 35600.9
1.624 , 35575.61
1.627 , 35556.55
1.631 , 35644.31
1.634 , 35625.83
1.638 , 35600.74
1.641 , 35638.59
1.645 , 35556.88
1.649 , 35531.22
1.652 , 35511.84
1.656 , 35542.55
1.659 , 35636.62
1.663 , 35498.21
1.666 , 35478.57
1.67 , 35565.71
1.673 , 35546.57
1.677 , 35690.92
1.681 , 35496.28
1.684 , 35533.3
1.688 , 35450.8
1.691 , 35487.43
1.695 , 35631.37
1.699 , 35549.63
1.702 , 35587.13
1.706 , 35561.74
1.709 , 35372.47
1.713 , 35572.18
1.716 , 35496.47
1.72 , 35527.06
1.724 , 35501.21
1.727 , 35481.59
1.731 , 35398.71
1.734 , 35605.16
1.738 , 35523.24
1.741 , 35749.53
1.745 , 35479.76
1.749 , 35453.55
1.76 , 35570.94
1.763 , 35608.58
1.767 , 35583.41
1.77 , 35564.51
1.774 , 35538.98
1.778 , 35569.97
1.781 , 35494.2
1.785 , 35468.13
1.788 , 35505.02
1.792 , 35479.04
1.796 , 35566.25
1.799 , 35603.91
1.803 , 35522.0
1.806 , 35502.62
1.81 , 35533.34
1.813 , 35514.06
1.817 , 35601.52
1.821 , 35576.32
1.824 , 35557.38
1.828 , 35588.5
1.831 , 35569.66
1.835 , 35487.48
1.838 , 35637.95
1.842 , 35669.71
1.845 , 35481.4
1.849 , 35568.66
1.853 , 35599.84
1.856 , 35524.4
1.86 , 35498.57
1.863 , 35535.69
1.867 , 35453.29
1.87 , 35490.01
1.874 , 35463.93
1.878 , 35494.32
1.881 , 35474.75
1.885 , 35561.99
1.888 , 35542.93
1.892 , 35517.29
1.895 , 35554.59
1.899 , 35642.44
1.902 , 35510.62
1.906 , 35484.71
1.909 , 35408.4
1.913 , 35551.77
1.917 , 35582.92
1.92 , 35507.32
1.924 , 35538.13
1.928 , 35455.75
1.931 , 35322.5
1.935 , 35408.53
1.938 , 35577.28
1.942 , 35551.95
1.946 , 35526.43
1.949 , 35318.17
1.953 , 35347.51
1.956 , 35515.8
1.96 , 35490.01
1.963 , 35470.49
1.967 , 35444.36
1.971 , 35474.73
1.974 , 35568.42
1.978 , 35543.08
1.982 , 35404.18
1.985 , 35383.99
1.989 , 35527.27
1.993 , 35501.61
1.996 , 35425.47
2.0 , 35569.16
2.003 , 35550.32
2.006 , 35417.89
2.01 , 35391.34
2.014 , 35478.05
2.017 , 35515.18
2.021 , 35602.86
2.024 , 35470.91
2.028 , 35388.11
2.032 , 35418.07
2.035 , 35511.45
2.038 , 35378.79
2.042 , 35465.4
