t,pwm
6.382 , 46229.59
6.384 , 46425.96
6.386 , 46422.37
6.389 , 46418.73
6.391 , 46515.58
6.393 , 46512.56
6.396 , 46509.42
6.398 , 46606.77
6.401 , 46604.13
6.403 , 46501.02
6.405 , 46598.44
6.407 , 46696.37
6.41 , 46794.75
6.412 , 46793.15
6.415 , 46992.48
6.417 , 46991.96
6.419 , 47091.81
6.422 , 47192.19
6.424 , 47192.59
6.426 , 47192.92
6.429 , 47193.36
6.431 , 47294.29
6.433 , 47295.11
6.436 , 47295.97
6.438 , 47397.41
6.44 , 47398.88
6.443 , 47400.16
6.445 , 47301.13
6.447 , 47301.95
6.45 , 47302.81
6.452 , 47404.23
6.454 , 47405.64
6.457 , 47507.52
6.459 , 47408.9
6.461 , 47510.84
6.464 , 47412.25
6.466 , 47313.13
6.468 , 47414.48
6.471 , 47415.84
6.48 , 47215.95
6.483 , 47216.31
6.485 , 47317.16
6.487 , 47318.06
6.49 , 47319.0
6.492 , 47420.35
6.494 , 47421.76
6.497 , 47423.12
6.499 , 47324.07
6.502 , 47525.89
6.504 , 47427.29
6.506 , 47328.17
6.508 , 47329.07
6.511 , 47329.93
6.513 , 47230.39
6.515 , 47431.76
6.518 , 47433.12
6.52 , 47434.52
6.522 , 47536.45
6.525 , 47538.31
6.527 , 47439.7
6.529 , 47541.63
6.532 , 47442.96
6.534 , 47444.37
6.537 , 47345.28
6.539 , 47346.18
6.541 , 47347.02
6.544 , 47247.36
6.546 , 47247.83
6.548 , 47348.76
6.551 , 47349.62
6.553 , 47350.45
6.555 , 47351.35
6.558 , 47352.21
6.56 , 47353.19
6.562 , 47354.1
6.565 , 47153.92
6.567 , 47153.82
6.569 , 47153.72
6.572 , 47153.59
6.574 , 47153.49
6.576 , 47153.39
6.579 , 47253.78
6.581 , 47254.11
6.583 , 47154.07
6.586 , 47053.41
6.588 , 47253.86
6.59 , 47254.26
6.593 , 47355.06
6.595 , 47456.49
6.598 , 47357.41
6.6 , 47257.79
6.602 , 47358.64
6.605 , 47359.5
6.607 , 47159.44
6.609 , 47259.86
6.612 , 47260.22
6.614 , 47260.63
6.616 , 47160.52
6.619 , 47160.37
6.621 , 47260.79
6.623 , 47160.68
6.626 , 46959.49
6.628 , 46958.4
6.631 , 46957.34
6.633 , 46956.24
6.635 , 47055.59
6.637 , 47055.0
6.64 , 47054.36
6.642 , 47053.76
6.644 , 47053.24
6.647 , 47052.52
6.649 , 47051.93
6.651 , 47051.34
6.654 , 47050.69
6.656 , 47150.62
6.658 , 47150.52
6.661 , 47150.38
6.663 , 47150.29
6.666 , 47150.15
6.668 , 47150.05
6.67 , 47049.43
6.673 , 47048.8
6.675 , 47148.72
6.677 , 47048.1
6.68 , 47047.54
6.682 , 47247.91
6.684 , 47147.8
6.687 , 47147.66
6.689 , 47248.01
6.691 , 47147.96
6.694 , 47147.82
6.696 , 47248.25
6.698 , 47148.14
6.701 , 47147.99
6.703 , 47047.46
6.705 , 47247.83
6.708 , 47248.18
