0.0 , 165.7125 , 165.7125 , 160.425 , 160.425 , 5.505
0.003 , 165.6675 , 165.7023 , 160.4025 , 160.4148 , 5.4975
0.007 , 165.69 , 165.6888 , 160.425 , 160.4012 , 5.4975
0.01 , 165.69 , 165.6786 , 160.4025 , 160.3911 , 5.49
0.013 , 165.69 , 165.6684 , 160.425 , 160.3809 , 5.49
0.016 , 165.6675 , 165.6582 , 160.425 , 160.3707 , 5.49
0.019 , 165.7125 , 165.648 , 160.425 , 160.3605 , 5.4825
0.022 , 165.7125 , 165.6378 , 160.4025 , 160.3503 , 5.4825
0.025 , 165.69 , 165.6277 , 160.425 , 160.3402 , 5.4825
0.028 , 165.7125 , 165.6175 , 160.425 , 160.33 , 5.475
0.031 , 165.69 , 165.6073 , 160.4025 , 160.3198 , 5.4675
0.034 , 165.69 , 165.5971 , 160.4025 , 160.3096 , 5.4675
0.037 , 165.69 , 165.587 , 160.3575 , 160.2995 , 5.46
0.04 , 165.7125 , 165.5768 , 160.4025 , 160.2893 , 5.46
0.043 , 165.69 , 165.5666 , 160.4025 , 160.2791 , 5.46
0.046 , 165.69 , 165.5564 , 160.425 , 160.2689 , 5.4525
0.049 , 165.6675 , 165.5462 , 160.425 , 160.2587 , 5.445
0.052 , 165.6225 , 165.5361 , 160.425 , 160.2486 , 5.445
0.055 , 165.6225 , 165.5259 , 160.4025 , 160.2384 , 5.4375
0.058 , 165.6675 , 165.5157 , 160.4025 , 160.2282 , 5.4375
0.061 , 165.6675 , 165.5055 , 160.425 , 160.218 , 5.43
0.06400001 , 165.6675 , 165.4954 , 160.425 , 160.2079 , 5.4225
0.067 , 165.6225 , 165.4852 , 160.4025 , 160.1977 , 5.4225
0.079 , 165.6225 , 165.4445 , 160.425 , 160.157 , 5.4075
0.08200001 , 165.6225 , 165.4343 , 160.4025 , 160.1468 , 5.4075
0.085 , 165.6225 , 165.4241 , 160.4025 , 160.1366 , 5.4
0.088 , 165.6225 , 165.4139 , 160.425 , 160.1264 , 5.4
0.09099999 , 165.6 , 165.4037 , 160.425 , 160.1162 , 5.3925
0.094 , 165.6225 , 165.3936 , 160.3575 , 160.1061 , 5.385
0.09700001 , 165.6225 , 165.3834 , 160.3575 , 160.0959 , 5.3775
0.1 , 165.6675 , 165.3732 , 160.4025 , 160.0857 , 5.3775
0.103 , 165.6225 , 165.363 , 160.4025 , 160.0755 , 5.3775
0.106 , 165.6225 , 165.3529 , 160.4025 , 160.0654 , 5.37
0.109 , 165.555 , 165.3427 , 160.425 , 160.0552 , 5.37
0.112 , 165.555 , 165.3325 , 160.4025 , 160.045 , 5.37
0.115 , 165.6 , 165.3223 , 160.4025 , 160.0348 , 5.355
0.117 , 165.555 , 165.3155 , 160.3575 , 160.028 , 5.355
0.12 , 165.6225 , 165.3054 , 160.4025 , 160.0179 , 5.355
0.123 , 165.555 , 165.2952 , 160.3575 , 160.0077 , 5.355
0.126 , 165.5325 , 165.285 , 160.4025 , 159.9975 , 5.3475
0.129 , 165.555 , 165.2748 , 160.3575 , 159.9873 , 5.3475
0.132 , 165.5325 , 165.2646 , 160.4025 , 159.9771 , 5.34
0.135 , 165.555 , 165.2545 , 160.3575 , 159.967 , 5.3325
0.138 , 165.555 , 165.2443 , 160.3575 , 159.9568 , 5.3325
0.141 , 165.5325 , 165.2341 , 160.4025 , 159.9466 , 5.325
0.144 , 165.5325 , 165.2239 , 160.4025 , 159.9364 , 5.3325
0.147 , 165.5325 , 165.2137 , 160.4025 , 159.9262 , 5.325
0.15 , 165.5325 , 165.2036 , 160.4475 , 159.9161 , 5.325
