0.003 , 165.4612 , 147.2648 , 0.02058792
0.006 , 165.4612 , 147.2877 , 0.02058792
0.009 , 165.4612 , 147.2877 , 0.02058792
0.012 , 165.4612 , 147.2877 , 0.01601028
0.015 , 165.507 , 147.3335 , 0.01143074
0.017 , 165.4383 , 147.3335 , 0.01143074
0.02 , 165.4383 , 147.3335 , 0.006853104
0.023 , 165.4612 , 147.3335 , 0.006853104
0.026 , 165.4612 , 147.3335 , 0.006853104
0.029 , 165.4383 , 147.2877 , -0.00230217
0.032 , 165.4383 , 147.2877 , -0.00230217
0.035 , 165.4383 , 147.2877 , -0.01145744
0.038 , 165.4383 , 147.3335 , -0.02061272
0.041 , 165.4383 , 147.3335 , -0.03892326
0.043 , 165.3696 , 147.2877 , -0.05723381
0.046 , 165.3696 , 147.2877 , -0.08470154
0.049 , 165.3239 , 147.2877 , -0.1053009
0.052 , 165.2781 , 147.2877 , -0.1236115
0.055 , 165.301 , 147.3335 , -0.1373444
0.058 , 165.2323 , 147.3335 , -0.1533661
0.06 , 165.2323 , 147.3335 , -0.1625214
0.063 , 165.1637 , 147.2877 , -0.1762562
0.06599999 , 165.2323 , 147.2648 , -0.1854115
0.069 , 165.1179 , 147.2877 , -0.1968555
0.071 , 165.1637 , 147.2877 , -0.2105885
0.074 , 165.1179 , 147.2877 , -0.228899
0.077 , 165.1408 , 147.3335 , -0.2380543
0.08 , 165.1179 , 147.3335 , -0.2517872
0.083 , 165.0721 , 147.3335 , -0.2609425
0.085 , 165.0721 , 147.3335 , -0.2746773
0.088 , 165.0721 , 147.2877 , -0.2838326
0.09099999 , 165.0492 , 147.2877 , -0.2998543
0.094 , 165.0721 , 147.2877 , -0.3090096
0.096 , 165.0492 , 147.3335 , -0.3227425
0.099 , 165.0721 , 147.3335 , -0.3318977
0.102 , 165.0034 , 147.3335 , -0.341053
0.104 , 164.9348 , 147.2877 , -0.3547859
0.107 , 164.9348 , 147.2877 , -0.3639412
0.11 , 164.9348 , 147.2877 , -0.3776741
0.112 , 164.9348 , 147.2877 , -0.3868294
0.115 , 164.9119 , 147.3335 , -0.3959846
0.118 , 164.9119 , 147.3335 , -0.4074287
0.121 , 164.9119 , 147.3335 , -0.416584
0.123 , 164.889 , 147.2877 , -0.4303169
0.126 , 164.8432 , 147.2877 , -0.441761
0.128 , 164.8432 , 147.219 , -0.4554939
0.131 , 164.8203 , 147.2877 , -0.4600735
0.134 , 164.8432 , 147.2877 , -0.4738064
0.136 , 164.889 , 147.2877 , -0.4852505
0.139 , 164.8432 , 147.2877 , -0.4944057
0.142 , 164.8203 , 147.2877 , -0.5081387
0.144 , 164.7746 , 147.2648 , -0.5218716
0.147 , 164.7746 , 147.2877 , -0.5310268
0.15 , 164.7517 , 147.2648 , -0.5401821
0.152 , 164.7746 , 147.2877 , -0.5493374
0.155 , 164.8203 , 147.2877 , -0.5539169
0.158 , 164.7746 , 147.2877 , -0.5630722
0.16 , 164.7746 , 147.2648 , -0.5768051
0.163 , 164.7517 , 147.2877 , -0.5859604
0.166 , 164.7288 , 147.2877 , -0.5996933
0.168 , 164.7288 , 147.219 , -0.6088486
0.171 , 164.7517 , 147.2648 , -0.6180038
0.174 , 164.7288 , 147.2877 , -0.6271591
0.176 , 164.7288 , 147.2877 , -0.6363144
0.179 , 164.7288 , 147.3335 , -0.6500473
0.182 , 164.683 , 147.2877 , -0.6569138
0.185 , 164.7288 , 147.2877 , -0.6706467
0.187 , 164.683 , 147.2648 , -0.6798019
0.19 , 164.6601 , 147.2648 , -0.6843796
0.192 , 164.6601 , 147.2877 , -0.6981125
0.195 , 164.683 , 147.2648 , -0.7072678
0.198 , 164.6601 , 147.3335 , -0.716423
0.2 , 164.6143 , 147.2877 , -0.7255783
0.203 , 164.6601 , 147.2877 , -0.7347336
0.206 , 164.5914 , 147.2648 , -0.7484684
0.209 , 164.5685 , 147.2648 , -0.7576237
0.211 , 164.5685 , 147.219 , -0.7667789
0.214 , 164.5685 , 147.2877 , -0.7759342
0.217 , 164.5914 , 147.2877 , -0.7896671
