0.002 , 179.9496 , 179.9268 , 162.7146 , 162.7275 , -0.0503521
0.006 , 179.9496 , 179.9496 , 162.7375 , 162.6875 , -0.05492973
0.009 , 179.9725 , 179.9954 , 162.7832 , 162.6475 , -0.0503521
0.013 , 179.9725 , 179.9496 , 162.7375 , 162.6175 , -0.05492973
0.016 , 179.9039 , 179.9496 , 162.7375 , 162.5775 , -0.05950737
0.02 , 179.9496 , 179.9268 , 162.7146 , 162.5475 , -0.06408501
0.023 , 179.9039 , 179.9268 , 162.7146 , 162.5076 , -0.06408501
0.027 , 179.9496 , 179.9496 , 162.7375 , 162.4776 , -0.06866264
0.03 , 179.9496 , 179.9954 , 162.7832 , 162.4376 , -0.06866264
0.034 , 179.9496 , 179.9954 , 162.7832 , 162.4076 , -0.06866264
0.037 , 179.9039 , 179.9954 , 162.7832 , 162.3776 , -0.07324028
0.041 , 179.9496 , 179.9496 , 162.7375 , 162.3376 , -0.07781792
0.044 , 179.9039 , 179.9496 , 162.7375 , 162.3076 , -0.07781792
0.048 , 179.9496 , 179.9496 , 162.7375 , 162.2677 , -0.08239555
0.051 , 179.9496 , 180.0183 , 162.8061 , 162.2377 , -0.08239555
0.055 , 179.9496 , 180.0183 , 162.8061 , 162.1977 , -0.08697319
0.058 , 179.9039 , 179.9954 , 162.7832 , 162.1677 , -0.09155083
0.061 , 179.9039 , 179.9954 , 162.7832 , 162.1277 , -0.09612846
0.065 , 179.881 , 179.9954 , 162.7832 , 162.0977 , -0.09612846
0.06800001 , 179.9039 , 179.9954 , 162.7832 , 162.0578 , -0.1007061
0.072 , 179.9039 , 180.0412 , 162.829 , 162.0278 , -0.1052856
0.075 , 179.9496 , 180.0183 , 162.8061 , 161.9978 , -0.1098633
0.078 , 179.8352 , 179.9954 , 162.7832 , 161.9578 , -0.1144409
0.08200001 , 179.8352 , 179.9954 , 162.7832 , 161.9278 , -0.1190186
0.085 , 179.881 , 179.9954 , 162.7832 , 161.8978 , -0.1235962
0.089 , 179.881 , 180.0412 , 162.829 , 161.8578 , -0.1327515
0.092 , 179.881 , 180.0412 , 162.829 , 161.8279 , -0.1327515
0.095 , 179.881 , 180.0412 , 162.829 , 161.7879 , -0.1373291
0.099 , 179.8352 , 180.0183 , 162.8061 , 161.7579 , -0.1419067
0.102 , 179.8352 , 180.0183 , 162.8061 , 161.7279 , -0.151062
0.105 , 179.8352 , 180.0183 , 162.8061 , 161.6879 , -0.1556396
0.109 , 179.881 , 180.0183 , 162.8061 , 161.6579 , -0.1602173
0.112 , 179.8352 , 180.0183 , 162.8061 , 161.6279 , -0.1647949
0.115 , 179.8352 , 180.0183 , 162.8061 , 161.5979 , -0.1693726
0.118 , 179.7437 , 179.9954 , 162.7832 , 161.558 , -0.1739502
0.122 , 179.7665 , 179.9954 , 162.7832 , 161.528 , -0.1785278
0.125 , 179.7437 , 179.9954 , 162.7832 , 161.498 , -0.1831055
0.128 , 179.7437 , 180.0183 , 162.8061 , 161.468 , -0.1876831
0.131 , 179.7665 , 180.0183 , 162.8061 , 161.438 , -0.1991272
0.135 , 179.7437 , 180.0183 , 162.8061 , 161.398 , -0.2037048
