0.001 , 158.0453 , 158.0453 , 141.3825 , 141.3707
0.004 , 157.9995 , 158.0911 , 141.4283 , 141.3471
0.006 , 158.0682 , 158.0911 , 141.4283 , 141.3116
0.008000001 , 158.0682 , 158.0911 , 141.4283 , 141.288
0.011 , 158.0682 , 158.114 , 141.4511 , 141.2644
0.013 , 158.0453 , 158.0911 , 141.4283 , 141.2408
0.015 , 158.0682 , 158.0911 , 141.4283 , 141.2172
0.017 , 158.0682 , 158.114 , 141.4511 , 141.1818
0.02 , 158.0453 , 158.0453 , 141.3825 , 141.1582
0.022 , 158.0453 , 158.0224 , 141.3596 , 141.1346
0.024 , 157.9767 , 158.0224 , 141.3596 , 141.111
0.026 , 157.9995 , 158.0453 , 141.3825 , 141.0756
0.029 , 157.9767 , 158.0453 , 141.3825 , 141.052
0.031 , 157.9995 , 158.0453 , 141.3825 , 141.0283
0.033 , 158.0453 , 158.0911 , 141.4283 , 140.9929
0.036 , 157.9995 , 158.0453 , 141.3825 , 140.9693
0.038 , 157.9995 , 158.0453 , 141.3825 , 140.9457
0.04 , 157.9995 , 158.0911 , 141.4283 , 140.9103
0.043 , 157.9767 , 158.0453 , 141.3825 , 140.8867
0.045 , 157.9538 , 158.0453 , 141.3825 , 140.8631
0.047 , 157.9767 , 158.0453 , 141.3825 , 140.8277
0.05 , 157.9538 , 158.0911 , 141.4283 , 140.8041
0.052 , 157.9767 , 158.0911 , 141.4283 , 140.7804
0.054 , 157.9767 , 158.0911 , 141.4283 , 140.7568
0.056 , 157.9767 , 158.0911 , 141.4283 , 140.7214
0.05900001 , 157.9538 , 158.0911 , 141.4283 , 140.6978
0.061 , 157.9538 , 158.0453 , 141.3825 , 140.6742
0.063 , 157.9538 , 158.0911 , 141.4283 , 140.6506
0.065 , 157.8851 , 158.0224 , 141.3596 , 140.6152
0.06800001 , 157.9538 , 158.0453 , 141.3825 , 140.5916
0.07 , 157.908 , 158.0224 , 141.3596 , 140.568
0.072 , 157.9538 , 158.0453 , 141.3825 , 140.5444
0.074 , 157.9538 , 158.0453 , 141.3825 , 140.5089
0.077 , 157.908 , 158.0453 , 141.3825 , 140.4853
0.079 , 157.908 , 158.0911 , 141.4283 , 140.4617
0.081 , 157.8851 , 158.0453 , 141.3825 , 140.4381
0.083 , 157.8851 , 158.0224 , 141.3596 , 140.4027
0.086 , 157.8851 , 158.0224 , 141.3596 , 140.3791
0.088 , 157.8851 , 158.0224 , 141.3596 , 140.3555
0.09 , 157.8393 , 158.0453 , 141.3825 , 140.3319
0.092 , 157.8851 , 158.0453 , 141.3825 , 140.2965
0.095 , 157.908 , 158.0224 , 141.3596 , 140.2729
0.09700001 , 157.8851 , 158.0224 , 141.3596 , 140.2492
0.099 , 157.8393 , 158.0224 , 141.3596 , 140.2138
0.102 , 157.9538 , 158.0453 , 141.3825 , 140.1902
0.104 , 157.8851 , 158.0224 , 141.3596 , 140.1666
0.106 , 157.908 , 157.9766 , 141.3138 , 140.143
0.108 , 157.908 , 157.9766 , 141.3138 , 140.1076
0.111 , 157.8851 , 157.9538 , 141.2909 , 140.084
0.113 , 157.908 , 157.9766 , 141.3138 , 140.0604
0.115 , 157.8851 , 157.9766 , 141.3138 , 140.0249
0.117 , 157.8851 , 157.908 , 141.2451 , 140.0013
0.12 , 157.8851 , 157.908 , 141.2451 , 139.9777
0.122 , 157.8164 , 157.8851 , 141.2222 , 139.9541
0.124 , 157.8164 , 157.7935 , 141.1307 , 139.9187
0.126 , 157.8393 , 157.7478 , 141.0849 , 139.8951
0.129 , 157.8164 , 157.6791 , 141.0163 , 139.8715
0.131 , 157.8393 , 157.6791 , 141.0163 , 139.8479
0.133 , 157.8164 , 157.6333 , 140.9705 , 139.8125
0.136 , 157.8393 , 157.5189 , 140.856 , 139.7889
0.138 , 157.7935 , 157.496 , 140.8331 , 139.7653
0.14 , 157.8164 , 157.4044 , 140.7416 , 139.7298
0.143 , 157.7935 , 157.3358 , 140.6729 , 139.7062
0.145 , 157.7478 , 157.1755 , 140.5127 , 139.6826
0.147 , 157.8164 , 157.0611 , 140.3983 , 139.659
0.149 , 157.7935 , 157.0153 , 140.3525 , 139.6236
0.152 , 157.7478 , 156.878 , 140.2151 , 139.6
0.154 , 157.8164 , 156.7407 , 140.0778 , 139.5764
0.156 , 157.7249 , 156.6491 , 139.9863 , 139.541
0.159 , 157.7478 , 156.5118 , 139.8489 , 139.5174
0.161 , 157.7478 , 156.4202 , 139.7574 , 139.4938
0.163 , 157.7478 , 156.2829 , 139.6201 , 139.4583
0.166 , 157.7478 , 156.0998 , 139.437 , 139.4347
0.168 , 157.7249 , 155.9854 , 139.3225 , 139.4111
0.17 , 157.6791 , 155.8709 , 139.2081 , 139.3875
0.172 , 157.6791 , 155.8022 , 139.1394 , 139.3521
0.175 , 157.6562 , 155.7107 , 139.0478 , 139.3285
0.177 , 157.6791 , 155.6649 , 139.0021 , 139.3049
0.179 , 157.6562 , 155.5047 , 138.8418 , 139.2695
0.181 , 157.6333 , 155.436 , 138.7732 , 139.2458
0.184 , 157.5876 , 155.3445 , 138.6816 , 139.2222
0.186 , 157.5876 , 155.2758 , 138.613 , 139.1986
0.188 , 157.5647 , 155.2071 , 138.5443 , 139.1632
0.19 , 157.5189 , 155.2071 , 138.5443 , 139.1396
0.193 , 157.4502 , 155.1842 , 138.5214 , 139.116
0.195 , 157.5189 , 155.0927 , 138.4299 , 139.0924
0.197 , 157.4502 , 155.0927 , 138.4299 , 139.057
0.2 , 157.4273 , 155.0469 , 138.3841 , 139.0334
0.202 , 157.3358 , 154.9554 , 138.2925 , 139.0098
0.204 , 157.29 , 154.9554 , 138.2925 , 138.9862
0.206 , 157.29 , 154.9325 , 138.2696 , 138.9507
0.209 , 157.2442 , 154.8867 , 138.2238 , 138.9271
0.211 , 157.1985 , 154.8638 , 138.201 , 138.9035
0.213 , 157.1985 , 154.9325 , 138.2696 , 138.8799
0.215 , 157.1069 , 154.8867 , 138.2238 , 138.8445
0.218 , 157.0611 , 154.8638 , 138.201 , 138.8209
0.22 , 157.0153 , 154.8638 , 138.201 , 138.7973
0.222 , 156.9009 , 154.8638 , 138.201 , 138.7619
0.225 , 156.8551 , 154.818 , 138.1552 , 138.7383
0.227 , 156.8322 , 154.7951 , 138.1323 , 138.7146
0.229 , 156.7636 , 154.7494 , 138.0865 , 138.6792
0.231 , 156.7407 , 154.7951 , 138.1323 , 138.6556
0.234 , 156.672 , 154.818 , 138.1552 , 138.632
0.236 , 156.6491 , 154.818 , 138.1552 , 138.6084
0.238 , 156.5805 , 154.7951 , 138.1323 , 138.573
0.241 , 156.5118 , 154.7951 , 138.1323 , 138.5494
0.243 , 156.4431 , 154.7951 , 138.1323 , 138.5258
0.245 , 156.3745 , 154.7951 , 138.1323 , 138.5022
0.247 , 156.2829 , 154.7494 , 138.0865 , 138.4668
0.257 , 156.0998 , 154.7265 , 138.0636 , 138.4431
0.259 , 156.054 , 154.7265 , 138.0636 , 138.3251
0.262 , 155.9854 , 154.7494 , 138.0865 , 138.3015
0.264 , 155.9625 , 154.7494 , 138.0865 , 138.2779
0.266 , 155.8938 , 154.7951 , 138.1323 , 138.2543
0.268 , 155.7565 , 154.7265 , 138.0636 , 138.2189
0.271 , 155.7565 , 154.7494 , 138.0865 , 138.1953
0.273 , 155.7336 , 154.7494 , 138.0865 , 138.1716
0.275 , 155.642 , 154.7951 , 138.1323 , 138.1362
0.277 , 155.642 , 154.7951 , 138.1323 , 138.1126
0.28 , 155.5276 , 154.7951 , 138.1323 , 138.089
0.282 , 155.5047 , 154.7494 , 138.0865 , 138.0654
0.284 , 155.4818 , 154.7265 , 138.0636 , 138.03
0.287 , 155.4131 , 154.7265 , 138.0636 , 138.0064
0.289 , 155.3445 , 154.7265 , 138.0636 , 137.9828
0.291 , 155.3445 , 154.7265 , 138.0636 , 137.9474
0.294 , 155.2529 , 154.7265 , 138.0636 , 137.9238
0.296 , 155.1842 , 154.7265 , 138.0636 , 137.9001
0.298 , 155.1842 , 154.7951 , 138.1323 , 137.8765
0.3 , 155.1156 , 154.7265 , 138.0636 , 137.8411
0.302 , 155.0927 , 154.7036 , 138.0407 , 137.8175
0.305 , 155.0469 , 154.7036 , 138.0407 , 137.7939
0.307 , 154.9783 , 154.7036 , 138.0407 , 137.7703
0.309 , 154.9783 , 154.6578 , 137.995 , 137.7349
0.312 , 154.9554 , 154.6578 , 137.995 , 137.7113
0.314 , 154.8867 , 154.7265 , 138.0636 , 137.6877
0.316 , 154.8867 , 154.7036 , 138.0407 , 137.664
0.318 , 154.8638 , 154.6349 , 137.9721 , 137.6286
0.321 , 154.818 , 154.6349 , 137.9721 , 137.605
0.323 , 154.818 , 154.5891 , 137.9263 , 137.5814
0.325 , 154.7722 , 154.5663 , 137.9034 , 137.5578
0.327 , 154.7265 , 154.5663 , 137.9034 , 137.5224
0.33 , 154.7265 , 154.5891 , 137.9263 , 137.4988
0.332 , 154.7036 , 154.5891 , 137.9263 , 137.4752
0.334 , 154.6578 , 154.5205 , 137.8576 , 137.4516
0.336 , 154.6349 , 154.5205 , 137.8576 , 137.4162
0.339 , 154.6578 , 154.4976 , 137.8347 , 137.3925
0.341 , 154.5891 , 154.4976 , 137.8347 , 137.3689
0.343 , 154.5891 , 154.4289 , 137.7661 , 137.3335
0.346 , 154.5434 , 154.406 , 137.7432 , 137.3099
0.348 , 154.4976 , 154.406 , 137.7432 , 137.2863
0.35 , 154.5434 , 154.3374 , 137.6745 , 137.2509
0.353 , 154.4976 , 154.3374 , 137.6745 , 137.2273
0.355 , 154.4747 , 154.3374 , 137.6745 , 137.2037
0.357 , 154.4289 , 154.2916 , 137.6288 , 137.1683
0.36 , 154.4289 , 154.2687 , 137.6059 , 137.1447
0.362 , 154.406 , 154.2 , 137.5372 , 137.121
0.364 , 154.3831 , 154.2 , 137.5372 , 137.0974
0.366 , 154.3831 , 154.1314 , 137.4685 , 137.062
0.369 , 154.3831 , 154.1085 , 137.4456 , 137.0384
0.371 , 154.3374 , 154.0856 , 137.4227 , 137.0148
0.373 , 154.3374 , 154.0856 , 137.4227 , 136.9912
0.375 , 154.3145 , 154.0169 , 137.3541 , 136.9558
0.378 , 154.3145 , 154.0169 , 137.3541 , 136.9322
0.38 , 154.3145 , 153.9483 , 137.2854 , 136.9086
0.382 , 154.2458 , 153.8796 , 137.2168 , 136.8849
0.384 , 154.2229 , 153.788 , 137.1252 , 136.8495
0.387 , 154.2229 , 153.7652 , 137.1023 , 136.8259
0.389 , 154.2229 , 153.7652 , 137.1023 , 136.8023
0.391 , 154.1543 , 153.7194 , 137.0565 , 136.7669
0.394 , 154.2229 , 153.7194 , 137.0565 , 136.7433
0.396 , 154.1543 , 153.6965 , 137.0336 , 136.7197
0.398 , 154.1543 , 153.6278 , 136.965 , 136.6961
0.4 , 154.1085 , 153.6049 , 136.9421 , 136.6607
0.402 , 154.0856 , 153.4905 , 136.8276 , 136.6371
0.405 , 154.0169 , 153.4905 , 136.8276 , 136.6134
0.407 , 154.0398 , 153.3989 , 136.7361 , 136.5898
0.409 , 154.0169 , 153.3989 , 136.7361 , 136.5544
0.412 , 153.9483 , 153.4218 , 136.759 , 136.5308
0.414 , 153.994 , 153.3303 , 136.6674 , 136.5072
0.416 , 153.994 , 153.3074 , 136.6445 , 136.4718
0.419 , 153.8796 , 153.2616 , 136.5988 , 136.4482
0.421 , 153.9254 , 153.2387 , 136.5759 , 136.4246
0.423 , 153.8796 , 153.17 , 136.5072 , 136.401
0.425 , 153.8338 , 153.1014 , 136.4385 , 136.3656
0.427 , 153.8567 , 153.0785 , 136.4156 , 136.3419
0.43 , 153.7881 , 153.0785 , 136.4156 , 136.3183
0.432 , 153.8338 , 153.0098 , 136.347 , 136.2947
0.434 , 153.7881 , 153.0327 , 136.3699 , 136.2593
0.437 , 153.7652 , 152.9869 , 136.3241 , 136.2357
0.439 , 153.7194 , 152.8725 , 136.2097 , 136.2121
0.441 , 153.6965 , 152.9412 , 136.2783 , 136.1885
0.443 , 153.6736 , 152.8496 , 136.1868 , 136.1531
0.446 , 153.6278 , 152.8038 , 136.141 , 136.1295
0.448 , 153.6278 , 152.7809 , 136.1181 , 136.1059
0.45 , 153.5592 , 152.7809 , 136.1181 , 136.0822
0.452 , 153.5592 , 152.7581 , 136.0952 , 136.0468
0.455 , 153.6049 , 152.6894 , 136.0266 , 136.0232
0.457 , 153.5592 , 152.6894 , 136.0266 , 135.9996
0.459 , 153.5592 , 152.6207 , 135.9579 , 135.9642
0.461 , 153.4905 , 152.575 , 135.9121 , 135.9406
0.464 , 153.4447 , 152.575 , 135.9121 , 135.917
0.466 , 153.4676 , 152.5292 , 135.8663 , 135.8934
0.468 , 153.399 , 152.4834 , 135.8206 , 135.858
