0.001 , 3.16
0.002 , 3.39
0.003 , 3.43
0.004 , 3.46
0.005 , 3.36
0.006 , 3.43
0.006 , 3.39
0.007 , 3.39
0.008000001 , 3.52
0.009 , 3.62
0.01 , 6.84
0.011 , 5.52
0.011 , 8.03
0.012 , 4.65
0.013 , 2.33
0.014 , 2.75
0.014 , 4.05
0.015 , 5.68
0.016 , 7.23
0.017 , 9.06
0.018 , 9.09
0.018 , 9.32
0.019 , 7.53
0.02 , 6.73
0.021 , 4.3
0.022 , 1.63
0.022 , 1.49
0.023 , 2.29
0.024 , 14.9
0.025 , 13.55
0.025 , 10.44
0.026 , 8.45
0.027 , 2.61
0.028 , -0.14
0.029 , 3.3
0.03 , 6.96
0.03 , 11.03
0.031 , 11.42
0.032 , 8.01
0.033 , 1.88
0.033 , 1.69
0.034 , 9.0
0.035 , 15.22
0.036 , 16.25
0.037 , 8.79
0.037 , 3.78
0.038 , 1.12
0.039 , 4.69
0.04 , 10.21
0.04 , 14.49
0.041 , 12.27
0.042 , 3.16
0.043 , 1.26
0.044 , 9.75
0.044 , 11.03
0.045 , 17.51
0.046 , 9.68
0.047 , 1.85
0.048 , 2.45
0.048 , 7.55
0.049 , 12.73
0.05 , 13.23
0.051 , 3.96
0.051 , 3.85
0.052 , 14.56
0.053 , 13.09
0.054 , 10.3
0.055 , 4.44
0.055 , 4.92
0.056 , 6.66
0.057 , 17.21
0.058 , 12.86
0.05900001 , 1.35
0.05900001 , 2.98
0.06 , 5.13
0.061 , 13.46
0.062 , 18.29
0.062 , 5.95
0.063 , 2.4
0.06400001 , 10.53
0.065 , 16.39
0.06599999 , 13.85
0.06599999 , 1.76
0.067 , 3.98
0.06800001 , 21.26
0.069 , 18.72
0.07 , 10.57
0.07 , 2.84
0.071 , 9.38
0.072 , 20.21
0.073 , 20.42
0.074 , 12.89
0.074 , 2.54
0.075 , 5.65
0.076 , 26.87
0.077 , 23.44
0.077 , 7.39
0.078 , 4.3
0.079 , 19.46
0.08 , 21.63
0.081 , 15.93
0.081 , 4.51
0.08200001 , 6.94
0.083 , 28.89
0.084 , 21.4
0.085 , 10.16
0.085 , 5.68
0.086 , 21.54
0.087 , 19.82
0.088 , 25.7
0.088 , 12.13
0.089 , 5.75
0.09 , 16.07
0.09099999 , 22.25
0.092 , 20.78
0.092 , 6.8
0.093 , 12.25
0.094 , 20.26
0.095 , 24.93
0.095 , 11.51
0.096 , 5.06
0.09700001 , 7.46
0.09799999 , 26.14
0.099 , 27.79
0.099 , 9.32
0.1 , 7.87
0.101 , 21.72
0.102 , 29.18
0.102 , 22.18
0.103 , 9.22
0.103 , 6.43
0.104 , 12.25
0.105 , 23.74
0.105 , 28.43
0.106 , 13.25
0.107 , 8.9
0.107 , 12.43
0.108 , 23.46
0.108 , 28.36
0.109 , 27.26
0.11 , 13.57
0.11 , 7.26
0.111 , 8.61
0.111 , 27.28
0.112 , 27.74
0.113 , 28.93
0.113 , 18.52
0.114 , 9.66
0.115 , 21.63
0.115 , 22.11
0.116 , 30.24
0.117 , 16.53
0.117 , 9.59
0.118 , 9.48
0.118 , 17.69
0.119 , 24.54
0.12 , 29.8
0.12 , 12.7
0.121 , 10.44
0.122 , 16.94
0.122 , 24.01
0.123 , 23.28
0.123 , 27.03
0.124 , 13.25
0.124 , 8.7
0.125 , 10.83
0.126 , 32.66
0.126 , 28.4
0.127 , 28.5
0.128 , 10.73
0.128 , 11.22
0.129 , 24.88
0.129 , 29.27
0.13 , 29.87
0.131 , 16.0
0.131 , 9.43
0.132 , 10.16
0.133 , 27.67
0.133 , 27.35
0.134 , 30.53
0.134 , 12.25
0.135 , 11.44
0.136 , 11.81
0.136 , 23.74
0.137 , 27.37
0.137 , 24.19
0.138 , 11.19
0.139 , 10.8
0.139 , 20.12
0.14 , 34.33
0.141 , 31.38
0.141 , 25.31
0.142 , 12.2
0.142 , 19.94
0.143 , 25.47
0.144 , 25.45
0.144 , 27.56
0.145 , 13.73
0.146 , 10.8
0.146 , 14.24
0.147 , 35.91
0.147 , 30.9
0.148 , 28.73
0.149 , 12.54
0.149 , 16.37
0.15 , 26.89
0.151 , 31.84
0.151 , 30.3
0.152 , 16.23
0.152 , 11.12
0.153 , 12.02
0.154 , 33.88
0.154 , 29.34
0.155 , 20.39
0.156 , 13.02
0.156 , 14.01
0.157 , 26.96
0.157 , 30.67
0.158 , 32.8
0.159 , 18.52
0.159 , 12.18
0.16 , 12.31
0.161 , 27.81
0.161 , 28.29
0.162 , 32.91
0.162 , 14.15
0.163 , 13.46
0.164 , 24.51
0.164 , 26.34
0.165 , 33.53
0.165 , 26.57
0.166 , 12.63
0.167 , 11.58
0.167 , 18.84
0.168 , 25.98
0.169 , 25.59
0.169 , 13.55
0.17 , 11.38
0.17 , 18.31
0.171 , 24.42
0.172 , 31.08
0.172 , 26.53
0.173 , 12.54
0.173 , 9.13
0.174 , 11.97
0.175 , 11.97
0.175 , 28.36
0.176 , 28.2
0.176 , 10.53
0.177 , 11.1
0.178 , 24.58
0.178 , 29.18
0.179 , 29.27
0.18 , 20.74
0.18 , 9.09
0.181 , 10.51
0.181 , 29.62
0.182 , 26.8
0.183 , 30.1
0.183 , 11.42
0.184 , 11.26
0.185 , 23.96
0.185 , 22.8
0.186 , 30.95
0.186 , 22.8
0.187 , 10.07
0.188 , 10.07
0.188 , 22.29
0.189 , 25.04
0.19 , 30.49
0.19 , 12.02
0.191 , 11.1
0.192 , 20.65
0.192 , 23.51
0.193 , 31.22
0.193 , 25.22
0.194 , 11.42
0.194 , 9.54
0.195 , 15.08
0.196 , 34.47
0.196 , 29.87
0.197 , 26.07
0.198 , 11.15
0.198 , 11.19
0.199 , 24.77
0.2 , 30.92
0.2 , 27.65
0.201 , 13.71
