0.001,356.63,0
0.006,356.63,-0.3750504
0.011,356.57,-0.9647985
0.017,356.57,-0.9646994
0.023,356.54,-0.3612206
0.029,356.48,0.03138459
0.035,356.39,-1.973914
0.041,356.39,0.05566955
0.048,356.36,-0.3514671
0.055,356.3,-0.991335
0.062,356.24,-0.9909974
0.069,356.18,-0.3349831
0.13,355.84,0.09173724
0.138,355.81,-2.089793
0.147,355.75,0.1205378
0.155,355.72,-0.3236921
0.165,355.75,-1.022014
0.174,355.75,-1.020261
0.184,355.84,-0.3055365
0.194,355.96,0.1609684
0.256,356.27,-2.227193
0.267,356.15,0.1934276
0.279,355.63,-0.29241
0.337,353.92,-1.05598
0.396,352.64,-1.04992
0.461,352.36,-0.2636213
0.519,352.18,0.2495236
0.579,351.96,-2.383389
0.64,351.57,0.292491
0.698,351.26,-0.2462577
0.808,350.84,-1.0959
0.871,350.59,-1.08983
0.938,350.35,-0.2183927
1.013,349.89,0.3518574
1.076,349.49,-2.573996
1.14,349.1,0.4043133
1.206,349.07,-0.1973081
1.274,349.65,-1.14712
1.341,348.06,-1.139642
1.412,344.82,-0.1591331
1.481,343.36,0.4878383
1.55,343.54,-2.799066
1.632,343.33,0.5395768
1.707,343.08,-0.1313252
1.781,342.87,-1.194662
1.859,342.66,-1.196247
1.99,342.29,-0.0948534
2.076,341.89,0.6417968
2.163,341.44,-3.096372
2.256,342.29,0.7087786
2.34,340.89,-0.05905396
2.42,336.98,-1.270978
2.509,334.66,-1.26255
2.598,334.75,0.007862806
2.699,334.57,0.8417059
2.787,334.45,-3.478521
2.878,334.26,0.9492834
2.971,334.08,0.04651195
3.076,333.84,-1.382736
3.169,333.78,-1.371855
3.269,335.52,0.118669
3.37,334.08,1.10089
3.536,322.58,-3.999456
3.635,318.21,1.288837
3.734,318.58,0.2173961
3.852,318.7,-1.527171
3.956,318.76,-1.517324
4.059,318.76,0.3385668
4.166,318.76,1.493346
4.286,319.49,-4.771251
4.395,321.11,1.724111
4.518,320.53,0.3971815
4.634,317.51,-1.76335
4.757,315.25,-1.741121
4.883,315.1,0.5943776
5.006,314.89,2.061958
5.138,314.7,-5.968357
5.265,314.58,2.44552
5.449,316.04,0.7049627
5.587,316.69,-2.157643
5.723,312.99,-2.129733
5.867,305.55,1.032381
5.997,305.49,3.075839
6.142,305.61,-8.1107
6.28,305.39,3.760724
6.431,305.3,1.274333
6.57,306.49,-2.892055
6.726,307.71,-2.905329
6.889,305.7,1.933402
7.033,298.92,5.211822
7.198,295.69,-13.08756
7.352,295.81,7.087435
7.514,295.75,2.644316
7.684,296.12,-5.142354
7.892,298.65,-5.132902
8.065,297.83,5.256213
8.238,287.14,13.17734
8.404,278.69,-37.137
8.581,279.58,30.06023
8.764,279.85,10.05939
8.936,282.84,-52.01238
9.13,282.93,50.95033
9.315,278.17,-11.03877
9.507,273.2,-31.06803
9.698,273.2,36.10845
9.884,273.2,-14.18781
10.083,276.25,-6.273536
10.278,275.73,4.02628
10.486,268.89,4.121915
10.694,264.32,-3.634077
10.957,264.5,-8.118647
11.168,267.4,12.04876
11.367,267.58,-6.270428
11.584,262.12,-2.897756
11.806,256.08,1.821169
12.033,256.08,1.830232
12.256,256.02,-2.207546
12.489,259.16,-4.815896
12.716,258.73,7.001715
12.95,250.98,-4.032188
13.183,244.72,-1.977696
13.436,247.71,1.002854
13.669,247.81,1.166949
13.912,243.08,-1.689163
14.155,238.93,-3.531954
14.402,238.86,5.042239
14.709,241.25,-3.138044
14.967,241.03,-1.595005
15.233,235.6,0.7630253
15.49,230.84,0.721113
15.752,233.28,-1.378591
16.02,233.46,-2.753468
16.301,229.59,3.820809
16.575,224.64,-2.619044
16.849,226.5,-1.203259
17.137,226.6,0.5858093
17.414,224.25,0.248428
17.706,219.91,-0.957838
18.006,221.74,-2.194417
18.294,221.74,2.710398
18.6,217.23,-1.970414
18.892,210.42,-0.9217154
19.261,212.68,0.1068617
19.559,212.77,0.3442943
19.878,204.93,-0.6626072
20.188,195.65,-2.231168
20.518,197.51,2.442324
20.841,197.82,-1.471316
21.181,195.83,-1.189101
21.517,193.12,0.1820631
21.841,193.03,0.5233197
22.188,193.12,-0.9220735
22.532,194.19,-1.868337
22.872,192.81,2.233792
23.223,181.95,-1.620092
23.579,172.88,-0.7283802
23.936,174.75,0.09890723
24.298,175.14,0.04211557
24.705,173.25,-0.04882371
25.085,167.51,-2.244991
25.458,164.4,1.749168
25.837,165.87,-0.2359262
26.219,166.29,-1.990009
26.605,162.91,0.2950138
26.993,154.3,1.221056
27.384,152.5,-1.62825
27.778,153.23,-1.356766
28.177,154.39,2.253724
28.581,152.86,-1.457895
28.989,141.3,-1.15332
29.408,131.14,0.5988774
29.833,133.39,0.5478165
30.25,134.4,-1.301965
30.674,130.71,-1.025324
31.158,119.57,2.004987
31.598,119.14,-1.528657
32.029,120.15,-0.763115
32.464,120.36,0.692002
32.915,119.6,-0.08997297
33.412,113.37,-0.695365
33.845,106.6,-0.7080266
34.289,108.16,1.010057
34.725,109.07,-0.6214287
35.174,105.93,-0.7046885
35.617,95.86,-0.2470595
36.076,90.85,1.120609
36.535,92.5,-1.047411
37.009,93.48,-1.328368
37.48,90.42,2.113114
37.95,91.37,-1.188127
38.485,91.65,-0.9451035
38.977,87.68,0.4764654
39.454,88.5,0.7372437
39.948,88.99,-1.217378
40.449,82.89,-1.133281
40.957,84.26,2.515183
41.463,84.69,-1.785679
41.963,75.35,-1.087837
