0.002 , 149.62 , 131.24
0.004 , 149.55 , 131.22
0.006 , 149.55 , 131.24
0.008000001 , 149.6 , 131.24
0.011 , 149.55 , 131.24
0.013 , 149.6 , 131.24
0.015 , 149.55 , 131.27
0.017 , 149.6 , 131.27
0.019 , 149.6 , 131.31
0.021 , 149.6 , 131.24
0.024 , 149.55 , 131.27
0.026 , 149.55 , 131.27
0.028 , 149.55 , 131.24
0.03 , 149.55 , 131.27
0.032 , 149.6 , 131.31
0.035 , 149.53 , 131.33
0.037 , 149.55 , 131.27
0.039 , 149.6 , 131.27
0.041 , 149.55 , 131.31
0.043 , 149.53 , 131.31
0.046 , 149.55 , 131.27
0.048 , 149.53 , 131.27
0.05 , 149.53 , 131.31
0.052 , 149.53 , 131.31
0.055 , 149.53 , 131.33
0.057 , 149.53 , 131.27
0.05900001 , 149.53 , 131.27
0.061 , 149.51 , 131.31
0.06400001 , 149.51 , 131.27
0.06599999 , 149.53 , 131.27
0.06800001 , 149.46 , 131.27
0.07 , 149.51 , 131.27
0.072 , 149.46 , 131.27
0.075 , 149.39 , 131.24
0.077 , 149.39 , 131.24
0.079 , 149.37 , 131.24
0.081 , 149.37 , 131.27
0.084 , 149.37 , 131.24
0.086 , 149.35 , 131.33
0.088 , 149.3 , 131.27
0.09 , 149.35 , 131.31
0.092 , 149.35 , 131.31
0.095 , 149.3 , 131.27
0.09700001 , 149.35 , 131.27
0.099 , 149.3 , 131.27
0.101 , 149.28 , 131.27
0.103 , 149.28 , 131.24
0.106 , 149.28 , 131.27
0.108 , 149.3 , 131.24
0.11 , 149.28 , 131.24
0.112 , 149.28 , 131.27
0.114 , 149.23 , 131.22
0.117 , 149.28 , 131.27
0.119 , 149.23 , 131.27
0.121 , 149.21 , 131.22
0.123 , 149.23 , 131.24
0.126 , 149.16 , 131.27
0.128 , 149.23 , 131.22
0.13 , 149.21 , 131.24
0.132 , 149.16 , 131.24
0.134 , 149.14 , 131.24
0.137 , 149.21 , 131.24
0.139 , 149.16 , 131.24
0.141 , 149.14 , 131.22
0.143 , 149.12 , 131.22
0.145 , 149.14 , 131.22
0.148 , 149.07 , 131.22
0.15 , 149.14 , 131.22
0.152 , 149.12 , 131.17
0.154 , 149.12 , 131.17
0.157 , 149.07 , 131.17
0.159 , 149.0 , 131.15
0.161 , 149.07 , 131.22
0.163 , 149.07 , 131.17
0.165 , 149.05 , 131.15
0.167 , 148.98 , 131.15
0.17 , 149.0 , 131.15
0.172 , 149.0 , 131.11
0.174 , 149.0 , 131.11
0.176 , 149.0 , 131.15
0.179 , 149.0 , 131.11
0.181 , 148.98 , 131.08
0.183 , 148.91 , 131.08
0.185 , 148.98 , 131.08
0.188 , 148.96 , 131.04
0.19 , 148.89 , 131.01
0.192 , 148.91 , 131.04
0.194 , 148.96 , 130.99
0.196 , 148.91 , 130.99
0.199 , 148.89 , 130.95
0.201 , 148.89 , 130.95
0.203 , 148.89 , 130.95
0.213 , 148.75 , 130.92
0.215 , 148.8 , 130.85
0.217 , 148.8 , 130.81
0.22 , 148.75 , 130.81
0.222 , 148.73 , 130.85
0.224 , 148.75 , 130.81
0.226 , 148.73 , 130.81
0.229 , 148.68 , 130.76
0.231 , 148.73 , 130.76
0.233 , 148.68 , 130.72
0.235 , 148.68 , 130.72
0.238 , 148.68 , 130.69
0.24 , 148.66 , 130.69
0.242 , 148.68 , 130.69
0.244 , 148.66 , 130.69
0.247 , 148.62 , 130.62
0.249 , 148.62 , 130.62
0.251 , 148.62 , 130.62
0.253 , 148.59 , 130.58
0.256 , 148.62 , 130.62
0.258 , 148.59 , 130.58
0.26 , 148.59 , 130.58
0.262 , 148.57 , 130.53
0.265 , 148.57 , 130.53
0.267 , 148.59 , 130.49
0.269 , 148.57 , 130.46
0.271 , 148.57 , 130.46
0.274 , 148.52 , 130.49
0.276 , 148.57 , 130.4
0.278 , 148.5 , 130.46
0.28 , 148.5 , 130.4
0.282 , 148.5 , 130.35
0.285 , 148.46 , 130.37
0.287 , 148.5 , 130.35
0.289 , 148.5 , 130.35
0.291 , 148.46 , 130.35
0.294 , 148.46 , 130.3
0.296 , 148.46 , 130.35
0.298 , 148.43 , 130.3
0.3 , 148.43 , 130.3
0.302 , 148.41 , 130.28
0.304 , 148.43 , 130.28
0.307 , 148.41 , 130.24
0.309 , 148.36 , 130.28
0.311 , 148.36 , 130.21
0.313 , 148.36 , 130.21
0.316 , 148.34 , 130.17
0.318 , 148.36 , 130.17
0.32 , 148.36 , 130.14
0.322 , 148.36 , 130.17
0.324 , 148.34 , 130.14
0.327 , 148.36 , 130.14
0.329 , 148.36 , 130.12
0.331 , 148.29 , 130.12
0.334 , 148.29 , 130.14
0.336 , 148.34 , 130.08
0.338 , 148.27 , 130.12
0.34 , 148.27 , 130.08
0.342 , 148.27 , 130.12
0.345 , 148.27 , 130.05
0.347 , 148.27 , 130.08
0.349 , 148.25 , 130.08
0.351 , 148.25 , 130.05
0.353 , 148.2 , 130.08
0.355 , 148.2 , 130.08
0.358 , 148.25 , 130.08
0.36 , 148.2 , 130.01
0.362 , 148.2 , 130.01
0.364 , 148.18 , 130.01
0.367 , 148.13 , 130.05
0.369 , 148.18 , 130.01
0.371 , 148.13 , 129.98
0.373 , 148.13 , 129.98
0.375 , 148.11 , 130.01
0.378 , 148.13 , 129.98
0.38 , 148.13 , 129.94
0.382 , 148.11 , 129.98
0.385 , 148.11 , 130.01
0.387 , 148.11 , 129.92
0.389 , 148.07 , 129.92
0.391 , 148.07 , 129.92
0.394 , 148.07 , 129.94
0.396 , 148.04 , 129.92
0.398 , 148.04 , 129.92
0.4 , 148.04 , 129.94
0.403 , 148.04 , 129.92
0.405 , 148.02 , 129.89
0.407 , 148.04 , 129.89
0.409 , 148.04 , 129.89
0.412 , 148.02 , 129.89
0.414 , 147.97 , 129.89
0.416 , 147.97 , 129.92
0.418 , 147.91 , 129.82
0.421 , 147.95 , 129.89
0.423 , 147.91 , 129.85
0.425 , 147.95 , 129.85
0.427 , 147.97 , 129.85
0.429 , 147.91 , 129.82
0.432 , 147.91 , 129.82
0.434 , 147.88 , 129.85
0.436 , 147.88 , 129.82
0.438 , 147.88 , 129.78
0.441 , 147.88 , 129.85
0.443 , 147.86 , 129.78
0.445 , 147.86 , 129.82
0.447 , 147.88 , 129.82
0.45 , 147.86 , 129.78
0.452 , 147.86 , 129.78
0.454 , 147.81 , 129.71
0.456 , 147.86 , 129.76
0.459 , 147.81 , 129.76
0.461 , 147.81 , 129.71
0.463 , 147.81 , 129.82
0.465 , 147.75 , 129.76
0.468 , 147.75 , 129.76
0.47 , 147.79 , 129.71
0.472 , 147.75 , 129.69
0.474 , 147.75 , 129.71
0.477 , 147.75 , 129.69
