t,pwm
14.651 , 28307.31
14.653 , 28287.01
14.655 , 28266.65
14.658 , 28376.73
14.66 , 28356.83
14.662 , 28336.77
14.665 , 28306.58
14.667 , 28286.28
14.669 , 28406.66
14.671 , 28386.89
14.674 , 28356.94
14.676 , 28336.91
14.678 , 28316.84
14.681 , 28286.52
14.683 , 28406.89
14.685 , 28387.12
14.687 , 28367.31
14.69 , 28337.29
14.692 , 28317.21
14.694 , 28297.04
14.696 , 28397.36
14.698 , 28377.63
14.701 , 28347.64
14.703 , 28327.63
14.705 , 28307.53
14.707 , 28287.35
14.709 , 28367.53
14.712 , 28337.58
14.714 , 28317.51
14.716 , 28297.4
14.719 , 28267.05
14.721 , 28246.7
14.723 , 28407.12
14.725 , 28387.45
14.728 , 28357.56
14.73 , 28337.68
14.732 , 28317.67
14.734 , 28438.27
14.737 , 28408.65
14.739 , 28389.04
14.741 , 28369.29
14.743 , 28349.45
14.745 , 28329.54
14.748 , 28399.9
14.75 , 28380.22
14.752 , 28360.45
14.754 , 28340.6
14.757 , 28310.52
14.759 , 28290.44
14.761 , 28370.67
14.763 , 28350.89
14.766 , 28320.87
14.768 , 28300.85
14.77 , 28280.68
14.773 , 28250.38
14.775 , 28350.62
14.777 , 28330.74
14.779 , 28310.76
14.782 , 28280.6
14.784 , 28260.35
14.786 , 28240.06
14.788 , 28340.24
14.79 , 28320.33
14.793 , 28290.24
14.795 , 28270.09
14.797 , 28249.87
14.799 , 28229.49
14.802 , 28379.86
14.804 , 28360.17
14.806 , 28340.42
14.808 , 28320.54
14.811 , 28290.48
14.813 , 28370.83
14.815 , 28351.15
14.817 , 28331.3
14.819 , 28311.42
14.822 , 28281.33
14.824 , 28261.18
14.826 , 28361.52
14.828 , 28341.78
14.831 , 28311.85
14.833 , 28291.86
14.835 , 28271.78
14.837 , 28251.6
14.839 , 28372.07
14.842 , 28342.28
14.844 , 28322.49
14.846 , 28302.55
14.848 , 28282.57
14.851 , 28252.34
14.853 , 28392.9
14.855 , 28373.35
14.858 , 28343.62
14.86 , 28323.79
14.87 , 28343.73
14.872 , 28323.99
14.875 , 28294.01
14.877 , 28274.03
14.879 , 28354.37
14.882 , 28324.61
14.884 , 28304.73
14.886 , 28284.81
14.888 , 28264.77
14.891 , 28395.35
14.893 , 28375.83
14.895 , 28356.29
14.898 , 28326.49
14.9 , 28306.7
14.902 , 28286.75
14.904 , 28306.98
14.907 , 28276.98
14.909 , 28256.92
14.911 , 28236.77
14.913 , 28216.52
14.915 , 28196.21
14.918 , 28286.24
14.92 , 28266.25
14.922 , 28246.17
14.924 , 28226.02
14.927 , 28195.63
14.929 , 28175.24
14.931 , 28315.49
14.933 , 28295.71
14.936 , 28265.68
14.938 , 28245.65
14.94 , 28225.5
14.942 , 28205.25
14.945 , 28315.5
14.947 , 28295.74
14.949 , 28275.82
14.951 , 28255.87
14.954 , 28225.67
14.956 , 28326.08
14.958 , 28306.35
14.96 , 28286.54
14.962 , 28266.65
14.965 , 28236.52
14.967 , 28216.37
14.969 , 28276.5
14.971 , 28256.58
14.974 , 28226.42
14.976 , 28206.26
14.978 , 28185.94
14.98 , 28165.59
14.983 , 28275.7
14.985 , 28255.81
14.987 , 28235.76
14.99 , 28205.58
14.992 , 28185.29
14.994 , 28164.96
14.996 , 28265.1
14.998 , 28245.14
15.001 , 28214.98
15.003 , 28194.81
15.005 , 28174.52
15.007 , 28154.13
15.009 , 28294.49
15.012 , 28264.59
15.014 , 28244.69
15.016 , 28224.64
15.018 , 28204.55
15.021 , 28174.22
15.023 , 28294.57
15.025 , 28274.79
15.027 , 28254.96
15.03 , 28224.9
15.032 , 28204.83
15.034 , 28345.42
15.036 , 28325.96
15.038 , 28306.38
15.041 , 28276.61
15.043 , 28256.78
15.045 , 28236.86
15.047 , 28377.67
15.05 , 28348.24
15.052 , 28328.78
15.054 , 28309.22
15.056 , 28289.6
15.058 , 28269.82
15.061 , 28320.3
15.063 , 28300.68
15.065 , 28281.03
15.067 , 28261.21
15.07 , 28231.27
15.072 , 28211.25
15.074 , 28311.75
15.076 , 28292.13
15.078 , 28272.42
15.081 , 28242.49
15.083 , 28222.56
15.085 , 28202.51
15.087 , 28282.83
15.09 , 28253.0
15.092 , 28233.11
15.094 , 28213.15
15.096 , 28193.04
15.098 , 28172.88
15.101 , 28242.99
15.103 , 28223.1
15.105 , 28203.08
15.107 , 28182.97
15.11 , 28152.64
15.112 , 28132.31
15.114 , 28192.24
15.116 , 28172.12
15.118 , 28151.88
15.12 , 28131.54
15.123 , 28101.01
15.125 , 28080.42
15.127 , 28200.46
15.129 , 28180.35
15.131 , 28160.2
15.134 , 28129.82
15.136 , 28109.43
15.138 , 28088.92
15.14 , 28229.11
15.142 , 28209.21
15.145 , 28179.12
15.147 , 28158.94
15.149 , 28138.73
15.151 , 28118.39
15.153 , 28238.67
15.156 , 28208.74
15.158 , 28188.77
15.16 , 28168.72
15.162 , 28148.52
15.165 , 28218.64
15.167 , 28198.73
15.169 , 28178.75
15.171 , 28158.64
15.174 , 28128.35
15.176 , 28107.98
15.178 , 28248.37
15.18 , 28228.6
15.183 , 28198.7
15.185 , 28178.69
15.187 , 28158.64
15.189 , 28138.47
15.192 , 28248.82
15.194 , 28229.11
15.196 , 28209.29
15.198 , 28189.39
15.2 , 28169.38
15.203 , 28139.19
15.205 , 28159.12
15.207 , 28139.01
15.209 , 28118.74
15.212 , 28088.34
15.214 , 28067.83
15.216 , 28047.28
15.218 , 28167.29
15.22 , 28147.25
15.223 , 28116.96
15.225 , 28096.68
15.227 , 28076.27
15.229 , 28055.77
15.231 , 28216.06
15.234 , 28186.17
15.236 , 28166.23
15.238 , 28146.19
15.24 , 28126.08
15.243 , 28216.32
15.245 , 28196.57
15.247 , 28176.67
15.249 , 28156.73
15.252 , 28126.54
15.254 , 28106.36
15.256 , 28166.43
15.258 , 28146.46
15.261 , 28116.24
15.263 , 28096.02
15.265 , 28075.65
15.267 , 28055.23
15.269 , 28175.38
15.272 , 28145.36
15.274 , 28125.28
15.276 , 28105.11
15.278 , 28084.87
15.281 , 28054.38
15.283 , 28154.46
15.285 , 28134.45
15.287 , 28114.38
15.29 , 28084.05
15.292 , 28063.74
15.294 , 28043.26
15.296 , 28183.55
15.299 , 28153.6
15.301 , 28133.65
15.303 , 28113.54
15.305 , 28093.39
15.307 , 28073.12
15.31 , 28163.29
15.312 , 28143.38
15.314 , 28123.37
15.316 , 28103.26
15.318 , 28083.06
15.321 , 28052.67
15.323 , 28092.52
15.325 , 28072.31
15.327 , 28051.94
15.33 , 28021.42
15.332 , 28000.84
15.334 , 28080.67
15.336 , 28060.37
15.338 , 28040.03
15.341 , 28009.45
15.343 , 27988.87
15.345 , 27968.16
15.347 , 28088.07
15.349 , 28067.87
15.352 , 28037.49
15.354 , 28017.05
15.356 , 27996.51
15.358 , 27975.91
15.36 , 28136.04
15.363 , 28106.02
15.365 , 28085.95
15.367 , 28065.81
15.37 , 28035.43
15.372 , 28015.05
15.374 , 28135.22
15.376 , 28115.35
15.378 , 28095.35
15.381 , 28065.17
15.383 , 28044.89
15.385 , 28024.59
15.387 , 28084.54
15.389 , 28064.41
15.392 , 28034.09
15.394 , 28013.72
15.396 , 27993.25
15.398 , 27972.69
15.401 , 28062.53
15.403 , 28042.32
15.405 , 28022.05
15.407 , 28001.62
15.41 , 27971.06
15.412 , 27950.39
15.414 , 28110.61
15.416 , 28090.64
15.419 , 28060.55
15.421 , 28040.38
15.423 , 28020.1
15.425 , 28140.42
15.427 , 28120.65
15.43 , 28090.67
15.432 , 28070.7
15.434 , 28050.59
15.436 , 28030.39
15.438 , 28070.42
15.441 , 28040.21
15.443 , 28020.0
15.445 , 27999.64
15.447 , 27979.24
15.45 , 27948.59
15.452 , 28108.84
15.454 , 28088.94
15.456 , 28069.0
15.459 , 28038.82
15.461 , 28018.64
15.463 , 27998.31
15.465 , 28118.65
15.467 , 28098.86
15.47 , 28068.88
15.472 , 28048.84
15.474 , 28028.7
15.476 , 28008.5
15.478 , 28068.53
15.481 , 28038.42
15.483 , 28018.25
15.485 , 27998.01
15.488 , 27967.53
15.49 , 27947.05
15.492 , 28067.13
15.494 , 28047.16
15.497 , 28016.95
15.499 , 27996.73
15.501 , 27976.37
15.503 , 28116.76
15.505 , 28097.03
15.508 , 28067.12
15.51 , 28047.14
15.512 , 28027.07
15.514 , 28006.91
15.516 , 28087.15
15.519 , 28057.2
15.521 , 28037.2
15.523 , 28017.13
15.526 , 27986.81
15.528 , 27966.5
15.53 , 28026.42
15.532 , 28006.31
15.534 , 27986.05
15.537 , 27955.66
15.539 , 27935.16
15.541 , 27914.62
15.543 , 28054.76
15.545 , 28034.79
15.548 , 28004.61
15.55 , 27984.44
15.552 , 27964.14
15.554 , 27943.74
15.556 , 28063.96
15.559 , 28033.95
15.561 , 28013.95
15.563 , 27993.78
15.566 , 27963.46
15.568 , 27943.09
15.57 , 27962.86
15.572 , 27942.46
15.575 , 27911.94
15.577 , 27891.3
15.579 , 27870.63
15.581 , 27849.8
15.584 , 27979.65
15.586 , 27959.37
15.588 , 27939.06
15.59 , 27918.63
15.592 , 27898.1
15.595 , 28028.15
15.597 , 28008.21
15.599 , 27988.14
15.601 , 27967.97
15.604 , 27937.62
15.606 , 27917.21
15.608 , 27977.13
15.61 , 27956.89
15.613 , 27926.5
15.615 , 27906.06
15.617 , 27885.55
15.619 , 27864.89
15.621 , 28025.11
15.624 , 27995.06
15.626 , 27975.02
15.628 , 27954.81
15.63 , 27934.58
15.633 , 27904.1
15.635 , 28044.39
15.637 , 28024.59
15.639 , 28004.68
15.641 , 27984.72
15.644 , 27954.5
15.646 , 27934.26
15.648 , 27974.22
15.65 , 27954.12
15.653 , 27923.77
15.655 , 27903.43
15.657 , 27882.93
15.659 , 27862.39
15.662 , 27952.23
15.664 , 27932.06
15.666 , 27911.72
15.668 , 27891.35
15.67 , 27870.85
15.673 , 27840.17
15.675 , 27899.81
15.677 , 27879.38
15.679 , 27858.85
15.682 , 27828.13
15.684 , 27807.35
15.686 , 27907.08
15.688 , 27886.74
15.69 , 27866.24
15.693 , 27835.63
15.695 , 27814.89
15.697 , 27794.12
15.7 , 27923.9
15.702 , 27903.69
15.704 , 27883.32
15.706 , 27862.92
15.708 , 27842.38
15.711 , 27811.66
15.713 , 27911.45
15.715 , 27891.21
15.717 , 27870.85
15.719 , 27850.38
15.721 , 27829.85
15.724 , 27799.07
15.726 , 27999.4
15.728 , 27979.57
15.731 , 27949.59
15.733 , 27929.55
15.735 , 27909.44
15.737 , 27889.18
15.74 , 27979.39
15.742 , 27959.48
15.744 , 27939.54
15.746 , 27919.44
15.749 , 27889.22
15.751 , 27868.88
15.753 , 27928.92
15.755 , 27908.82
15.757 , 27888.62
15.76 , 27858.21
15.762 , 27837.79
15.764 , 27917.76
15.766 , 27897.63
15.769 , 27867.31
15.771 , 27846.94
15.781 , 27906.47
15.783 , 27886.31
15.786 , 27855.97
15.788 , 27835.58
15.79 , 27935.68
15.792 , 27915.72
15.795 , 27885.52
15.797 , 27865.29
15.799 , 27844.96
15.801 , 27824.57
15.804 , 27934.61
15.806 , 27914.68
15.808 , 27894.59
15.811 , 27864.34
15.813 , 27844.04
15.815 , 27823.67
15.817 , 27903.65
15.82 , 27873.5
15.822 , 27853.23
15.824 , 27832.93
15.826 , 27812.47
15.828 , 27791.97
15.831 , 27881.82
15.833 , 27861.68
15.835 , 27841.42
15.837 , 27821.06
15.839 , 27800.63
15.842 , 27769.96
15.844 , 27889.97
15.846 , 27869.88
15.848 , 27849.71
15.851 , 27819.3
15.853 , 27798.9
15.855 , 27939.14
15.858 , 27909.26
15.86 , 27889.26
15.862 , 27869.22
15.864 , 27849.02
15.867 , 27818.7
15.869 , 27898.74
15.871 , 27878.77
15.873 , 27858.67
15.875 , 27838.47
15.878 , 27808.06
15.88 , 27787.65
15.882 , 27867.62
15.884 , 27847.49
15.887 , 27817.18
15.889 , 27796.8
15.891 , 27776.37
15.893 , 27755.77
15.896 , 27905.91
15.898 , 27886.01
15.9 , 27866.03
15.903 , 27835.81
15.905 , 27815.6
15.907 , 27795.23
15.909 , 27895.45
15.912 , 27865.39
15.914 , 27845.34
15.916 , 27825.14
15.918 , 27804.9
15.921 , 27854.79
15.923 , 27834.71
15.925 , 27814.5
15.927 , 27794.19
15.929 , 27773.79
15.932 , 27743.2
15.934 , 27843.15
15.936 , 27823.01
15.938 , 27802.8
15.94 , 27782.44
15.943 , 27751.92
15.945 , 27731.34
15.947 , 27851.41
15.95 , 27821.22
15.952 , 27801.04
15.954 , 27780.7
15.956 , 27760.32
15.959 , 27729.7
15.961 , 27809.56
15.963 , 27789.28
15.965 , 27768.97
15.967 , 27748.53
15.97 , 27717.91
15.972 , 27697.23
15.974 , 27837.26
15.976 , 27817.18
15.979 , 27786.92
15.981 , 27766.61
15.983 , 27746.2
15.985 , 27725.72
15.988 , 27795.51
15.99 , 27775.29
15.992 , 27754.91
15.994 , 27734.5
15.997 , 27703.84
15.999 , 27803.79
16.001 , 27783.58
16.003 , 27763.33
16.006 , 27732.84
16.008 , 27712.35
16.01 , 27691.7
16.012 , 27831.83
16.014 , 27811.82
16.017 , 27781.63
16.019 , 27761.38
16.021 , 27741.03
16.023 , 27720.59
16.025 , 27880.94
16.028 , 27851.12
16.03 , 27831.24
16.032 , 27811.29
16.034 , 27791.19
16.036 , 27771.05
16.039 , 27841.17
16.041 , 27821.29
16.043 , 27801.28
16.045 , 27781.18
16.048 , 27750.86
16.05 , 27730.54
16.052 , 27850.81
16.054 , 27830.98
16.056 , 27811.07
16.059 , 27780.92
16.061 , 27760.74
16.063 , 27740.47
16.065 , 27820.64
16.067 , 27800.67
16.07 , 27770.52
16.072 , 27750.28
16.074 , 27730.01
16.076 , 27709.58
16.078 , 27849.88
16.081 , 27820.0
16.083 , 27800.06
16.085 , 27780.03
16.087 , 27759.89
16.09 , 27729.57
16.092 , 27890.13
16.094 , 27870.55
16.096 , 27850.88
16.099 , 27821.0
16.101 , 27801.13
16.103 , 27901.72
16.105 , 27882.21
16.107 , 27862.65
16.11 , 27832.84
16.112 , 27813.03
16.114 , 27793.06
16.116 , 27873.57
16.118 , 27853.94
16.121 , 27824.12
16.123 , 27804.25
16.125 , 27784.29
16.127 , 27764.22
16.129 , 27824.45
16.132 , 27794.5
16.134 , 27774.5
16.136 , 27754.43
16.139 , 27724.12
16.141 , 27703.78
16.143 , 27763.76
16.145 , 27743.66
16.147 , 27723.43
16.15 , 27693.02
16.152 , 27672.52
16.154 , 27651.98
16.156 , 27731.79
16.158 , 27711.53
16.161 , 27681.09
16.163 , 27660.58
16.165 , 27639.95
16.167 , 27619.29
16.169 , 27739.21
16.172 , 27708.94
16.174 , 27688.63
16.176 , 27668.18
16.178 , 27647.68
16.18 , 27627.03
16.183 , 27757.02
16.185 , 27736.96
16.187 , 27716.83
16.189 , 27696.57
16.192 , 27666.13
16.194 , 27645.6
16.196 , 27725.54
16.198 , 27705.35
16.201 , 27674.97
16.203 , 27654.54
16.205 , 27634.01
16.207 , 27613.38
16.209 , 27693.14
16.211 , 27672.85
16.214 , 27642.31
16.216 , 27621.79
16.218 , 27601.1
16.22 , 27580.37
16.222 , 27700.24
16.225 , 27669.9
16.227 , 27649.51
16.229 , 27629.02
16.231 , 27608.41
16.233 , 27728.44
16.236 , 27698.27
16.238 , 27678.05
16.24 , 27657.76
16.242 , 27637.31
16.244 , 27616.83
16.247 , 27666.52
16.249 , 27646.17
16.251 , 27625.72
16.253 , 27605.2
16.255 , 27584.56
16.258 , 27553.73
16.26 , 27653.41
16.262 , 27633.06
16.264 , 27612.58
16.266 , 27592.0
16.269 , 27561.24
16.271 , 27540.43
16.273 , 27720.53
16.275 , 27700.52
16.278 , 27670.32
16.28 , 27650.07
16.282 , 27629.76
16.284 , 27609.28
16.286 , 27769.67
16.289 , 27739.81
16.291 , 27719.96
16.293 , 27699.98
16.295 , 27679.9
16.298 , 27649.61
16.3 , 27790.13
16.302 , 27770.52
16.304 , 27750.81
16.306 , 27731.03
16.309 , 27701.01
16.311 , 27680.96
16.313 , 27721.12
16.315 , 27701.18
16.317 , 27681.14
16.32 , 27650.95
16.322 , 27630.64
16.324 , 27610.29
16.326 , 27650.09
16.329 , 27619.76
16.331 , 27599.35
16.333 , 27578.84
16.335 , 27558.24
16.337 , 27537.53
16.34 , 27667.42
16.342 , 27647.3
16.344 , 27627.06
16.346 , 27606.72
16.348 , 27586.32
16.351 , 27696.36
16.353 , 27676.38
16.355 , 27656.31
16.357 , 27636.17
16.36 , 27605.79
16.362 , 27585.41
16.364 , 27685.47
16.366 , 27665.49
16.369 , 27635.28
16.371 , 27615.06
16.373 , 27594.72
16.375 , 27574.28
16.377 , 27694.46
16.379 , 27674.53
16.382 , 27644.42
16.384 , 27624.24
16.386 , 27604.01
16.388 , 27583.61
16.391 , 27693.74
16.393 , 27673.84
16.395 , 27653.87
16.397 , 27633.76
16.4 , 27603.48
16.402 , 27583.11
16.404 , 27602.91
16.406 , 27582.54
16.408 , 27562.14
16.41 , 27541.62
16.413 , 27510.9
16.415 , 27490.1
16.417 , 27609.98
16.419 , 27589.72
16.421 , 27569.36
16.424 , 27538.82
16.426 , 27518.22
16.428 , 27497.55
16.43 , 27637.53
16.433 , 27607.35
16.435 , 27587.12
16.437 , 27566.82
16.439 , 27546.39
16.441 , 27525.87
16.444 , 27655.9
16.446 , 27635.97
16.448 , 27615.91
16.45 , 27595.75
16.453 , 27565.4
16.455 , 27545.0
16.457 , 27725.52
16.459 , 27705.92
16.462 , 27676.14
16.464 , 27656.31
16.466 , 27636.41
16.468 , 27777.15
16.47 , 27757.86
16.473 , 27728.32
16.475 , 27708.79
16.477 , 27689.12
16.479 , 27669.36
16.482 , 27699.69
16.484 , 27680.02
16.486 , 27660.22
16.488 , 27640.33
16.491 , 27610.25
16.493 , 27590.12
16.495 , 27670.39
16.497 , 27650.56
16.499 , 27630.64
16.502 , 27600.53
16.504 , 27580.39
16.506 , 27560.1
16.508 , 27660.37
16.511 , 27630.39
16.513 , 27610.39
16.515 , 27590.29
16.517 , 27570.13
16.519 , 27549.84
16.522 , 27619.87
16.524 , 27599.81
16.526 , 27579.71
16.528 , 27559.49
16.531 , 27529.07
16.533 , 27508.58
16.535 , 27608.64
16.537 , 27588.58
16.539 , 27568.43
16.542 , 27538.08
16.544 , 27517.69
16.546 , 27557.52
16.548 , 27537.2
16.551 , 27506.73
16.553 , 27486.19
16.555 , 27465.59
16.557 , 27444.87
16.559 , 27564.77
16.562 , 27534.43
16.564 , 27514.09
16.566 , 27493.63
16.568 , 27473.08
16.571 , 27442.34
16.573 , 27542.13
16.575 , 27521.84
16.577 , 27501.45
16.579 , 27480.96
16.582 , 27450.29
16.584 , 27429.59
16.586 , 27589.63
16.588 , 27569.64
16.591 , 27539.4
16.593 , 27519.17
16.595 , 27498.81
16.597 , 27478.35
16.6 , 27528.07
16.602 , 27507.8
16.604 , 27487.4
16.606 , 27466.92
16.608 , 27446.33
16.611 , 27415.55
16.613 , 27555.5
16.615 , 27535.4
16.617 , 27515.18
16.619 , 27494.87
16.622 , 27464.36
16.624 , 27443.8
16.626 , 27543.77
16.628 , 27523.59
16.63 , 27503.37
16.633 , 27472.9
16.635 , 27452.44
16.637 , 27431.85
