0.0 , -0.02 , -0.01
0.002 , 0.03 , 0.0
0.004 , -0.01 , -0.0
0.006 , 0.02 , 0.01
0.007 , 0.02 , 0.01
0.009 , 0.03 , 0.02
0.011 , 0.03 , 0.02
0.013 , 0.02 , 0.02
0.015 , 0.05 , 0.03
0.017 , 0.05 , 0.04
0.019 , 0.04 , 0.04
0.02 , 0.04 , 0.04
0.022 , 0.07 , 0.05
0.024 , 0.07 , 0.06
0.026 , 0.08 , 0.07
0.027 , 0.08 , 0.07
0.029 , 0.07 , 0.07
0.031 , 0.09 , 0.08
0.033 , 0.08 , 0.08
0.035 , 0.11 , 0.09
0.036 , 0.11 , 0.1
0.038 , 0.04 , 0.08
0.039 , 0.1 , 0.09
0.041 , 0.05 , 0.08
0.043 , 0.13 , 0.1
0.044 , 0.11 , 0.1
0.046 , 0.12 , 0.11
0.047 , 0.07 , 0.1
0.049 , 0.06 , 0.09
0.051 , 0.06 , 0.08
0.053 , 0.09 , 0.08
0.054 , 0.0 , 0.06
0.056 , 0.01 , 0.04
0.058 , 0.01 , 0.03
0.06 , 0.02 , 0.03
0.062 , 0.03 , 0.03
0.06400001 , -0.01 , 0.02
0.065 , 0.0 , 0.01
0.067 , 0.04 , 0.02
0.069 , 0.01 , 0.02
0.071 , 0.01 , 0.02
0.073 , 0.02 , 0.02
0.074 , -0.03 , 0.01
0.076 , 0.0 , 0.01
0.078 , -0.02 , 0.0
0.08 , -0.01 , -0.0
0.089 , 0.04 , 0.01
0.09099999 , -0.03 , -0.0
0.093 , -0.04 , -0.01
0.095 , -0.03 , -0.02
0.09700001 , -0.03 , -0.02
0.099 , -0.02 , -0.02
0.1 , -0.06 , -0.03
0.102 , -0.01 , -0.02
0.104 , -0.05 , -0.03
0.106 , -0.04 , -0.03
0.107 , 0.0 , -0.02
0.109 , -0.03 , -0.02
0.111 , -0.06 , -0.03
0.112 , -0.05 , -0.04
0.114 , -0.05 , -0.04
0.116 , -0.11 , -0.06
0.117 , -0.08 , -0.07
0.119 , -0.1 , -0.08
