0.001 , 0.0
0.002 , 0.01000977
0.004 , 0.01000977
0.005 , -0.05000305
0.007 , 0.0
0.008000001 , -0.05000305
0.009 , -0.04000854
0.011 , 0.009994507
0.012 , 0.04000854
0.014 , 0.02000427
0.015 , 0.02999878
0.017 , 0.02999878
0.018 , 0.05000305
0.02 , -0.009994507
0.021 , -0.009994507
0.023 , 0.0
0.024 , 0.0
0.026 , 0.009994507
0.027 , 0.009994507
0.029 , 0.07000732
0.03 , 0.02000427
0.032 , 0.08000183
0.033 , 0.02999878
0.035 , 0.08999634
0.036 , 0.08999634
0.037 , 0.08999634
0.039 , 0.02999878
0.04 , -0.009994507
0.042 , 0.05999756
0.043 , 0.0
0.045 , 0.009994507
0.046 , 0.009994507
0.048 , -0.02000427
0.049 , -0.02999878
0.051 , -0.009994507
0.052 , 0.02999878
0.054 , 0.0
0.055 , 0.009994507
0.057 , 0.009994507
0.058 , -0.01000977
0.06 , 0.0
0.061 , -0.05000305
0.062 , 0.009994507
0.06400001 , -0.05999756
0.065 , 0.02000427
0.067 , -0.04998779
0.06800001 , -0.02999878
0.07 , 0.02999878
0.071 , -0.02000427
0.073 , -0.01000977
0.074 , -0.02999878
0.075 , 0.0
0.077 , -0.01998901
0.078 , -0.05999756
0.08 , -0.05000305
0.081 , -0.05000305
0.08200001 , -0.07000732
0.084 , -0.07000732
0.085 , -0.02999878
0.087 , -0.09999084
0.088 , -0.05999756
0.09 , -0.08999634
0.09099999 , -0.05000305
0.093 , -0.08000183
0.094 , -0.04000854
0.095 , -0.09999084
0.09700001 , -0.06999207
0.09799999 , -0.09999084
0.1 , -0.05999756
0.101 , -0.05999756
0.103 , -0.07998657
0.104 , -0.07998657
0.105 , -0.08999634
0.107 , -0.1399994
0.108 , -0.08999634
0.109 , 0.009994507
0.111 , 0.009994507
0.112 , 0.02000427
0.113 , -0.01998901
0.115 , 0.02999878
0.116 , -0.009994507
0.118 , -0.03999329
0.119 , -0.05000305
0.12 , -0.05000305
0.122 , -0.03999329
0.123 , -0.03999329
0.124 , -0.08999634
0.126 , -0.02999878
0.127 , -0.08000183
0.128 , -0.02999878
0.13 , -0.07000732
0.131 , -0.07000732
0.132 , -0.009994507
0.134 , -0.05999756
0.135 , -0.05000305
0.136 , -0.05000305
0.138 , -0.05000305
0.139 , -0.04000854
0.14 , -0.06001282
0.142 , -0.05000305
0.143 , -0.08999634
0.144 , -0.08999634
0.146 , -0.04000854
0.147 , -0.08000183
0.148 , -0.08000183
0.15 , -0.06999207
0.151 , -0.09999084
0.152 , -0.05999756
0.154 , -0.05999756
0.155 , -0.05000305
0.157 , -0.05000305
0.158 , -0.08000183
0.159 , -0.03999329
0.16 , -0.08999634
0.162 , -0.08000183
0.163 , -0.05999756
0.165 , -0.07000732
0.166 , -0.07000732
0.167 , -0.1200104
0.168 , -0.05000305
0.17 , -0.1100006
0.171 , -0.05999756
0.172 , -0.1000061
0.173 , -0.1000061
0.174 , -0.05000305
0.176 , -0.04000854
0.177 , -0.0900116
0.178 , -0.08000183
0.18 , -0.09999084
0.181 , -0.09999084
0.182 , -0.08999634
0.184 , -0.08999634
0.185 , -0.1199951
0.186 , -0.07998657
0.188 , -0.1100006
0.189 , -0.06999207
0.19 , -0.1100006
0.191 , -0.1100006
0.192 , -0.1000061
0.193 , -0.1000061
0.195 , -0.08999634
0.196 , -0.08999634
0.197 , -0.1199951
0.199 , -0.1100006
0.2 , -0.1100006
0.201 , -0.1499939
0.202 , -0.1000061
0.203 , -0.1399994
0.204 , -0.1699982
0.205 , -0.08999634
0.207 , -0.08999634
0.208 , -0.08000183
0.21 , -0.1199951
0.211 , -0.1199951
0.212 , -0.1399994
0.213 , -0.1100006
0.214 , -0.1100006
0.215 , -0.09999084
0.217 , -0.1499939
0.218 , -0.08999634
0.219 , -0.1199951
0.22 , -0.1199951
0.221 , -0.1399994
0.223 , -0.1300049
0.224 , -0.1300049
0.225 , -0.1199951
0.226 , -0.09999084
0.227 , -0.1199951
0.228 , -0.08999634
0.23 , -0.1500092
0.231 , -0.1100006
0.232 , -0.09999084
0.233 , -0.09999084
0.235 , -0.1300049
0.236 , -0.06999207
0.237 , -0.1300049
0.239 , -0.1200104
0.24 , -0.1500092
0.241 , -0.1500092
0.242 , -0.1799927
0.243 , -0.1399994
0.244 , -0.1799927
0.245 , -0.1699982
0.246 , -0.1000061
0.248 , -0.1600037
0.249 , -0.1200104
0.25 , -0.1200104
0.251 , -0.1200104
0.252 , -0.1100006
0.253 , -0.1499939
0.254 , -0.1100006
0.255 , -0.1399994
0.257 , -0.1000061
0.258 , -0.1300049
0.259 , -0.1300049
0.26 , -0.1300049
0.261 , -0.1600037
0.262 , -0.1499939
0.263 , -0.1699982
0.264 , -0.1499939
0.266 , -0.1600037
0.267 , -0.1399994
0.268 , -0.1299896
0.269 , -0.1299896
0.27 , -0.1499939
0.271 , -0.1499939
0.272 , -0.1399994
0.274 , -0.1399994
0.275 , -0.1699982
0.276 , -0.1300049
0.277 , -0.1300049
0.278 , -0.1599884
0.279 , -0.1599884
0.281 , -0.1199951
0.282 , -0.1499939
0.283 , -0.1499939
0.284 , -0.1799927
0.285 , -0.1399994
0.286 , -0.1399994
0.288 , -0.1599884
0.289 , -0.1999969
0.29 , -0.1299896
0.291 , -0.1299896
0.292 , -0.1900024
0.293 , -0.1499939
0.294 , -0.1199951
0.296 , -0.1399994
0.297 , -0.1800079
0.298 , -0.1299896
0.299 , -0.1699982
0.3 , -0.1699982
0.301 , -0.1699982
0.303 , -0.1600037
0.304 , -0.1900024
0.305 , -0.1800079
0.306 , -0.1500092
0.307 , -0.1800079
0.308 , -0.1699982
0.309 , -0.1900024
0.311 , -0.1900024
0.312 , -0.1300049
0.313 , -0.1600037
0.314 , -0.1300049
0.315 , -0.1699982
0.316 , -0.1699982
0.317 , -0.1699982
0.318 , -0.1600037
0.32 , -0.1600037
0.321 , -0.1999969
0.322 , -0.2200012
0.323 , -0.2200012
0.324 , -0.2200012
0.325 , -0.1799927
0.326 , -0.25
0.327 , -0.1799927
0.328 , -0.1999969
0.33 , -0.1999969
0.331 , -0.1999969
0.332 , -0.1900024
0.333 , -0.1600037
0.334 , -0.1900024
0.335 , -0.2200012
0.336 , -0.1799927
0.338 , -0.2100067
0.339 , -0.2100067
0.34 , -0.2100067
0.341 , -0.2000122
0.342 , -0.2000122
0.343 , -0.2000122
0.344 , -0.230011
0.345 , -0.2200012
0.346 , -0.2599945
0.348 , -0.2100067
0.349 , -0.25
0.35 , -0.2100067
0.351 , -0.1999969
0.352 , -0.1999969
0.353 , -0.1999969
0.354 , -0.1999969
0.356 , -0.1900024
0.357 , -0.1900024
0.358 , -0.2200012
0.359 , -0.1800079
0.36 , -0.2200012
0.361 , -0.2099915
0.362 , -0.2099915
0.363 , -0.2299957
0.364 , -0.2299957
0.366 , -0.1999969
0.367 , -0.2200012
0.368 , -0.1900024
0.369 , -0.2100067
0.37 , -0.2400055
0.371 , -0.2299957
0.372 , -0.1999969
0.373 , -0.2299957
0.375 , -0.2200012
0.376 , -0.1900024
0.377 , -0.1900024
0.378 , -0.25
0.379 , -0.2100067
0.38 , -0.2100067
0.381 , -0.1999969
0.383 , -0.2399902
0.384 , -0.1999969
0.385 , -0.2299957
0.386 , -0.1900024
0.387 , -0.1900024
0.388 , -0.2200012
0.389 , -0.1800079
0.391 , -0.2099915
0.392 , -0.2099915
0.393 , -0.2099915
0.394 , -0.2399902
0.395 , -0.1999969
0.396 , -0.2299957
0.397 , -0.2299957
0.398 , -0.219986
0.4 , -0.2599945
0.401 , -0.25
0.402 , -0.25
0.403 , -0.25
0.404 , -0.2799988
0.405 , -0.2700043
0.406 , -0.2700043
0.408 , -0.1599884
0.409 , -0.2299957
0.41 , -0.2599945
0.411 , -0.2200012
0.412 , -0.25
0.413 , -0.2200012
0.414 , -0.2200012
0.415 , -0.2400055
0.416 , -0.2600098
0.418 , -0.2299957
0.419 , -0.2299957
0.42 , -0.2299957
0.421 , -0.2400055
0.422 , -0.2200012
0.423 , -0.2400055
0.424 , -0.2400055
0.426 , -0.2700043
0.427 , -0.2700043
0.428 , -0.2200012
0.429 , -0.2200012
0.43 , -0.2599945
0.431 , -0.25
0.432 , -0.25
0.433 , -0.2100067
0.434 , -0.2100067
0.436 , -0.2399902
0.437 , -0.2399902
0.438 , -0.2299957
0.439 , -0.2599945
0.44 , -0.2299957
0.441 , -0.25
0.442 , -0.25
0.443 , -0.2200012
0.445 , -0.2799988
0.446 , -0.2799988
0.447 , -0.2799988
0.448 , -0.2700043
0.449 , -0.2700043
0.45 , -0.2299957
0.452 , -0.2200012
0.453 , -0.2200012
0.454 , -0.2600098
0.455 , -0.2099915
0.456 , -0.25
0.457 , -0.25
0.458 , -0.2700043
0.459 , -0.2400055
0.461 , -0.230011
0.462 , -0.2600098
0.463 , -0.2600098
0.464 , -0.2600098
0.465 , -0.25
0.466 , -0.25
0.467 , -0.3099976
0.468 , -0.2400055
0.47 , -0.2799988
0.471 , -0.230011
0.472 , -0.2700043
0.473 , -0.2700043
0.474 , -0.230011
0.475 , -0.2599945
0.476 , -0.2599945
0.477 , -0.2599945
0.479 , -0.25
0.48 , -0.25
0.481 , -0.2399902
0.482 , -0.2599945
0.483 , -0.2599945
0.484 , -0.2599945
0.486 , -0.25
0.487 , -0.25
0.488 , -0.2400055
0.489 , -0.2400055
0.49 , -0.2400055
0.491 , -0.2299957
0.492 , -0.2599945
0.493 , -0.2599945
0.495 , -0.25
0.496 , -0.2200012
0.497 , -0.25
0.498 , -0.2100067
0.499 , -0.2100067
0.5 , -0.2400055
0.501 , -0.3000031
0.502 , -0.269989
0.504 , -0.2599945
0.513 , -0.2700043
0.514 , -0.2600098
0.515 , -0.2600098
0.516 , -0.2600098
0.517 , -0.2299957
0.519 , -0.219986
0.52 , -0.25
0.521 , -0.2400055
0.522 , -0.2400055
0.523 , -0.2400055
0.524 , -0.2700043
0.525 , -0.2700043
0.526 , -0.2700043
0.527 , -0.2700043
0.529 , -0.2599945
0.53 , -0.2599945
0.531 , -0.25
0.532 , -0.25
0.533 , -0.2100067
0.534 , -0.2400055
0.535 , -0.2400055
0.537 , -0.2400055
0.538 , -0.2299957
0.539 , -0.25
0.54 , -0.25
0.541 , -0.2400055
0.542 , -0.2400055
0.543 , -0.2700043
0.5440001 , -0.230011
0.546 , -0.2600098
0.547 , -0.230011
0.548 , -0.2200012
0.549 , -0.25
0.55 , -0.2200012
0.551 , -0.2400055
0.552 , -0.2400055
0.553 , -0.2400055
0.554 , -0.2700043
0.556 , -0.230011
0.557 , -0.230011
0.558 , -0.2200012
0.559 , -0.2599945
0.56 , -0.2899933
0.561 , -0.2100067
0.563 , -0.25
0.564 , -0.1999969
0.565 , -0.3099976
0.566 , -0.2399902
0.567 , -0.1999969
0.568 , -0.2299957
0.569 , -0.2299957
0.571 , -0.25
0.572 , -0.2200012
0.573 , -0.2200012
0.574 , -0.2099915
0.575 , -0.2099915
0.576 , -0.2099915
0.577 , -0.2399902
0.578 , -0.1999969
0.579 , -0.2299957
0.5809999 , -0.2200012
0.582 , -0.2200012
0.583 , -0.2600098
0.584 , -0.269989
0.585 , -0.269989
0.586 , -0.25
0.587 , -0.25
0.589 , -0.2400055
0.59 , -0.2400055
0.591 , -0.230011
0.592 , -0.230011
0.593 , -0.25
0.594 , -0.2200012
0.595 , -0.2200012
0.596 , -0.2399902
0.598 , -0.2100067
0.599 , -0.2100067
0.6 , -0.2299957
0.601 , -0.219986
0.602 , -0.219986
0.603 , -0.219986
0.604 , -0.2099915
0.606 , -0.2400055
0.607 , -0.2099915
0.608 , -0.1800079
0.609 , -0.1999969
0.61 , -0.1999969
0.611 , -0.1899872
0.612 , -0.2200012
0.614 , -0.2100067
0.615 , -0.2100067
0.616 , -0.2100067
0.617 , -0.2799988
0.618 , -0.2700043
0.619 , -0.2000122
0.62 , -0.2700043
0.621 , -0.1900024
0.623 , -0.2599945
0.624 , -0.25
0.625 , -0.25
0.626 , -0.25
0.627 , -0.25
0.628 , -0.2400055
0.629 , -0.2400055
0.63 , -0.2400055
0.631 , -0.2299957
0.633 , -0.269989
0.634 , -0.2200012
0.635 , -0.2200012
0.636 , -0.2200012
0.637 , -0.2599945
0.638 , -0.25
0.639 , -0.25
0.64 , -0.25
0.642 , -0.2599945
0.643 , -0.2399902
0.644 , -0.25
0.645 , -0.2299957
0.646 , -0.2299957
0.647 , -0.25
0.648 , -0.2399902
0.649 , -0.2899933
0.651 , -0.2799988
0.652 , -0.2299957
0.653 , -0.2299957
0.654 , -0.2200012
0.655 , -0.1999969
0.656 , -0.2200012
0.658 , -0.1899872
0.659 , -0.2099915
0.66 , -0.2099915
0.661 , -0.1999969
0.662 , -0.25
0.663 , -0.25
0.664 , -0.2600098
0.666 , -0.2600098
0.667 , -0.2400055
0.668 , -0.2299957
0.6690001 , -0.25
0.67 , -0.25
0.671 , -0.2400055
0.672 , -0.2200012
0.673 , -0.2200012
0.675 , -0.230011
0.676 , -0.230011
0.677 , -0.2200012
0.678 , -0.2200012
0.679 , -0.1999969
0.68 , -0.2200012
0.681 , -0.2400055
0.682 , -0.2100067
0.684 , -0.1999969
0.685 , -0.2299957
0.686 , -0.2299957
0.687 , -0.2599945
0.688 , -0.2200012
0.689 , -0.2200012
0.691 , -0.25
0.692 , -0.2100067
0.693 , -0.2700043
0.694 , -0.1999969
0.695 , -0.1999969
0.696 , -0.1999969
0.697 , -0.1900024
0.698 , -0.1900024
0.7 , -0.25
0.701 , -0.2200012
0.702 , -0.2200012
0.703 , -0.2200012
0.704 , -0.2099915
0.705 , -0.2099915
0.7059999 , -0.2099915
0.707 , -0.1999969
0.709 , -0.2200012
0.71 , -0.2200012
0.711 , -0.1900024
0.712 , -0.1900024
0.713 , -0.2100067
0.714 , -0.1799927
0.715 , -0.1799927
0.716 , -0.1999969
0.718 , -0.1900024
0.719 , -0.1900024
0.72 , -0.2400055
0.721 , -0.230011
0.722 , -0.1800079
0.723 , -0.1800079
0.724 , -0.2200012
0.725 , -0.2200012
0.727 , -0.2100067
0.728 , -0.2299957
0.729 , -0.1600037
0.73 , -0.2100067
0.731 , -0.1999969
0.732 , -0.219986
0.734 , -0.2099915
0.735 , -0.1900024
0.736 , -0.1900024
0.737 , -0.1800079
0.738 , -0.1999969
0.739 , -0.1999969
0.74 , -0.1800079
0.741 , -0.1899872
0.743 , -0.2200012
0.744 , -0.1799927
0.745 , -0.2100067
0.746 , -0.1799927
0.747 , -0.2000122
0.748 , -0.2000122
0.749 , -0.2000122
0.751 , -0.1900024
0.752 , -0.1900024
0.753 , -0.1900024
0.754 , -0.1499939
0.755 , -0.1499939
0.756 , -0.1800079
0.757 , -0.1399994
0.759 , -0.1700134
0.76 , -0.1700134
0.761 , -0.1600037
0.762 , -0.1999969
0.763 , -0.2299957
0.764 , -0.1900024
0.765 , -0.1900024
0.767 , -0.1799927
0.768 , -0.2099915
0.769 , -0.1799927
0.77 , -0.2099915
0.771 , -0.1300049
0.772 , -0.1300049
0.773 , -0.1699982
0.775 , -0.1900024
0.776 , -0.1900024
0.777 , -0.1799927
0.778 , -0.2200012
0.779 , -0.2200012
0.78 , -0.1799927
0.781 , -0.2100067
0.783 , -0.1699982
0.784 , -0.1600037
0.785 , -0.2000122
0.786 , -0.2000122
0.787 , -0.1900024
0.788 , -0.2099915
0.789 , -0.2099915
0.79 , -0.1900024
0.792 , -0.1800079
0.793 , -0.1800079
0.7940001 , -0.1700134
0.795 , -0.1900024
0.796 , -0.1900024
0.797 , -0.1600037
0.798 , -0.1600037
0.8 , -0.1799927
0.801 , -0.1999969
0.802 , -0.1699982
0.803 , -0.1999969
0.804 , -0.1600037
0.805 , -0.1600037
0.8059999 , -0.1600037
0.808 , -0.1799927
0.809 , -0.1499939
0.81 , -0.1799927
0.811 , -0.1699982
0.812 , -0.1699982
0.813 , -0.2100067
0.815 , -0.1599884
0.816 , -0.1299896
0.817 , -0.1199951
0.818 , -0.1499939
0.8190001 , -0.1499939
0.82 , -0.1900024
0.821 , -0.1399994
0.823 , -0.1800079
0.824 , -0.1699982
0.825 , -0.1699982
0.826 , -0.1699982
0.827 , -0.1600037
0.828 , -0.1199951
0.829 , -0.1600037
0.8309999 , -0.1100006
0.832 , -0.1100006
0.833 , -0.1100006
0.834 , -0.06999207
0.8349999 , -0.09999084
0.837 , -0.1300049
0.838 , -0.08999634
0.8389999 , -0.1300049
0.841 , -0.1200104
0.842 , -0.1200104
0.843 , -0.1200104
0.844 , -0.1100006
0.8450001 , -0.1399994
0.846 , -0.1100006
0.847 , -0.1000061
0.848 , -0.1000061
0.849 , -0.1300049
0.851 , -0.08999634
0.852 , -0.1199951
0.853 , -0.08999634
0.854 , -0.1499939
0.856 , -0.08000183
0.857 , -0.1000061
0.858 , -0.1399994
0.859 , -0.1000061
0.86 , -0.08999634
0.862 , -0.1299896
0.863 , -0.1299896
0.864 , -0.1199951
0.865 , -0.1199951
0.866 , -0.1199951
0.8679999 , -0.1100006
0.8690001 , -0.1300049
0.87 , -0.09999084
0.871 , -0.09999084
0.873 , -0.09999084
0.874 , -0.08999634
0.875 , -0.08999634
0.877 , -0.08000183
0.8780001 , -0.08000183
0.879 , -0.04000854
0.8809999 , -0.08999634
0.8820001 , -0.08999634
0.883 , -0.08999634
0.885 , -0.08000183
0.886 , -0.08000183
0.888 , -0.07000732
0.889 , -0.1200104
0.89 , -0.1100006
0.891 , -0.05999756
0.893 , -0.05999756
0.894 , -0.05000305
0.895 , -0.1000061
0.896 , -0.02999878
0.898 , -0.08999634
0.899 , -0.08999634
0.901 , -0.02999878
0.902 , -0.08000183
0.903 , -0.08000183
0.9049999 , -0.0900116
0.906 , -0.0900116
0.907 , -0.08000183
0.909 , -0.08000183
0.91 , -0.05000305
0.9110001 , -0.07000732
0.913 , -0.05000305
